run_name,overall,total_illegal_ratio,musical,clothing accessory,electronic device,sports equipment,home appliance,game,tool,piece of women's clothing,vehicle,animal,outerwear,piece of jewelry,farm animal,mammal,hardware item,garden tool,body part,dessert,weapon,furniture,school supply,construction equipment,container,toy,medical equipment,breakfast food,vegetable,source of light,scientific equipment,arts and crafts item,food,drink,insect,candy,item of clothing,condiment,fruit,bird,kitchen tool,home decor item,safety equipment,sea animal,watercraft,seafood,office supply item,personal hygiene item,kitchen appliance,footwear,plant,protective clothing item,car part,fastener,headwear
align-dinov2+1b-llama-things+hyp-abl10cat-218,0.9963212273011898,0.0,0.996309963099631,1.0,0.9971910112359552,0.9878640776699028,0.9963369963369964,0.985781990521327,0.9934782608695653,0.9960474308300395,0.9975903614457832,1.0,1.0,0.99009900990099,1.0,1.0,0.99009900990099,,0.9937106918238994,,0.9836601307189542,,0.9959183673469388,0.9885057471264368,,0.9963636363636365,0.9962121212121212,,1.0,1.0,,1.0,0.9960707269155208,1.0,1.0,0.9918032786885246,,1.0,1.0,1.0,1.0,1.0,0.9921259842519684,,0.9956140350877192,1.0,1.0,,0.9953488372093025,1.0,0.9966442953020134,0.9896373056994818,,1.0,1.0
align-siglip+1b-llama-things+hyp-abl10-218,0.9986997093467952,0.0,0.9957446808510638,0.9953917050691244,1.0,1.0,0.9957983193277312,1.0,0.9973118279569892,0.9953917050691244,1.0,1.0,1.0,0.9940828402366864,1.0,1.0,0.9943019943019944,1.0,0.9921259842519684,1.0,0.9961089494163424,1.0,1.0,1.0,0.9974489795918368,0.991304347826087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9806451612903224,0.9950980392156864,1.0,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl70-7,0.9935770750988142,0.0,0.9565217391304348,1.0,1.0,1.0,1.0,1.0,0.9629629629629628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.9787234042553192,1.0,1.0,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9454545454545454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.935483870967742,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl10-42,0.9971699556371424,0.0,0.9914893617021276,0.9953917050691244,0.9966777408637874,0.9971751412429378,0.9957983193277312,0.9947368421052633,0.989247311827957,0.9907834101382488,1.0,1.0,1.0,1.0,0.9939024390243902,1.0,0.9914529914529916,1.0,0.9921259842519684,1.0,0.9883268482490272,0.99581589958159,1.0,0.9953271028037384,0.9923469387755102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9976076555023924,1.0,1.0,0.9951456310679612,0.9976958525345622,1.0,0.995575221238938,1.0,0.9945054945054944,1.0,0.9948717948717948,1.0,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9870967741935484,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30-218,0.9973196881091618,0.0,0.9934640522875816,0.9929078014184396,0.9949494949494948,1.0,1.0,0.9859154929577464,0.9953271028037384,1.0,1.0,0.9973821989528796,1.0,0.9883720930232558,1.0,1.0,0.995260663507109,1.0,0.9777777777777776,1.0,0.9814814814814816,1.0,1.0,0.9848484848484848,0.9922779922779924,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,1.0,0.9982046678635548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9847328244274808,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30cat-7,0.9955947136563876,0.0,0.996309963099631,,0.99438202247191,,,,,,1.0,1.0,,0.995049504950495,,0.9979166666666668,0.9876237623762376,1.0,,,0.9803921568627452,0.9963898916967509,,,,0.9854545454545456,0.9924242424242424,,,1.0,,,,0.9923076923076924,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,0.9966442953020134,0.9792746113989638,0.9955156950672646,,1.0
align-dinosiglip+1b-llama-things+hyp-abl70-218,0.9738142292490118,0.0,1.0,1.0,1.0,0.9550561797752808,1.0,0.9302325581395348,1.0,1.0,0.989010989010989,0.9466666666666668,0.967741935483871,0.9166666666666666,1.0,1.0,0.9701492537313432,1.0,0.9583333333333334,1.0,0.94,0.9574468085106383,0.925925925925926,0.9772727272727272,0.9782608695652174,0.902439024390244,0.9661016949152542,0.9705882352941176,1.0,0.9791666666666666,1.0,0.9523809523809524,0.9849624060150376,0.9523809523809524,1.0,1.0,1.0,0.9565217391304348,1.0,1.0,1.0,0.9090909090909092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975609756097561,0.9428571428571428,0.967741935483871,0.9444444444444444,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl10-42,0.9975523940645556,0.0,1.0,0.976958525345622,0.9966777408637874,0.9915254237288136,1.0,1.0,1.0,0.9953917050691244,1.0,1.0,1.0,1.0,0.9939024390243902,1.0,0.9971509971509972,1.0,0.984251968503937,0.9955555555555556,0.9922178988326849,1.0,1.0,0.9953271028037384,0.9897959183673468,1.0,0.9954545454545456,1.0,1.0,1.0,1.0,0.9959514170040484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961832061068704,1.0,1.0,1.0,1.0,1.0,0.9895287958115184,1.0,1.0,0.9961538461538462,0.9806451612903224,1.0,1.0,0.9937106918238994
align-dinov2+500m-things+hyp-abl10cat-218,0.9960081402629932,0.0,1.0,0.9891304347826086,0.9971910112359552,0.9927184466019418,1.0,0.990521327014218,0.9978260869565218,0.9920948616600792,0.9951807228915662,1.0,1.0,1.0,1.0,1.0,0.9826732673267328,,0.981132075471698,,0.9803921568627452,,1.0,0.992337164750958,,1.0,0.981060606060606,,1.0,1.0,,0.9897959183673468,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.9912280701754386,1.0,0.9960629921259844,,0.9912280701754386,1.0,1.0,,1.0,1.0,0.9966442953020134,0.9844559585492229,,0.9902439024390244,1.0
align-siglip+1b-llama-chat-things+hyp-abl50-42,0.9993234100135318,0.0,1.0,1.0,1.0,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl10-218,0.9967110295242466,0.0,1.0,0.9907834101382488,0.9966777408637874,0.9943502824858758,0.9873949579831932,0.9947368421052633,1.0,0.9953917050691244,0.9971910112359552,1.0,1.0,0.9881656804733728,1.0,1.0,0.9914529914529916,1.0,0.9921259842519684,0.9955555555555556,0.9844357976653696,1.0,1.0,0.9953271028037384,0.9872448979591836,0.982608695652174,0.990909090909091,1.0,1.0,1.0,1.0,0.9959514170040484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.989010989010989,1.0,1.0,0.9949748743718592,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9923076923076924,0.9870967741935484,1.0,1.0,1.0
align-siglip+500m-things+hyp-abl90-7,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.875,0.8333333333333334,1.0,1.0,,1.0,1.0,1.0
align-siglip+1b-things+hyp-abl90-7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl30cat-7,0.996873667756146,0.0,1.0,,0.9971910112359552,,,,,,1.0,1.0,,0.9851485148514852,,1.0,0.9925742574257426,1.0,,,0.9738562091503268,0.9963898916967509,,,,0.9963636363636365,0.9962121212121212,,,1.0,,,,0.9961538461538462,,,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,0.9896373056994818,0.9955156950672646,,1.0
align-siglip+1b-llama-things+hyp-abl50-218,0.9984212900315742,0.0,1.0,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917355371900828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950738916256158,1.0,1.0,1.0,1.0,0.9891304347826086,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-dinosiglip+1b-llama-things+hyp-abl90-7,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.75,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl20cat-42,0.9966023783351654,0.0,,0.9891304347826086,1.0,,0.9963369963369964,0.995260663507109,,0.9960474308300395,,1.0,1.0,0.99009900990099,1.0,,,0.995049504950495,0.9874213836477987,0.9963369963369964,0.9869281045751634,0.9963898916967509,1.0,,0.9869281045751634,,,,1.0,1.0,,0.9965986394557824,0.9980353634577604,0.9961538461538462,,0.9959016393442623,0.9980544747081712,,0.9961089494163424,1.0,0.9956140350877192,,0.9960629921259844,,1.0,,,,0.9953488372093025,1.0,0.9966442953020134,,1.0,,1.0
align-dinov2+1b-llama-chat-things+hyp-abl70-218,0.9935770750988142,0.0,0.9782608695652174,0.9583333333333334,1.0,0.9887640449438202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,0.967391304347826,0.975609756097561,0.9830508474576272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.935483870967742,1.0,1.0
align-siglip+500m-things+hyp-abl50-42,0.9981957600360848,0.0,1.0,1.0,0.991150442477876,0.9927536231884058,0.9848484848484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917355371900828,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,1.0,1.0,1.0,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,1.0,0.984126984126984,1.0
align-dinov2+500m-things+hyp-abl70-7,0.9955533596837944,0.0,1.0,1.0,1.0,0.9887640449438202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9787234042553192,0.9629629629629628,0.9772727272727272,0.9782608695652174,0.975609756097561,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-siglip+1b-llama-chat-things+hyp-abl50-218,0.9993234100135318,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975206611570248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-siglip+500m-things+hyp-abl10-218,0.9989291724032432,0.0,1.0,0.9861751152073732,1.0,1.0,1.0,1.0,1.0,1.0,0.9971910112359552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9961089494163424,1.0,1.0,1.0,0.9923469387755102,0.9956521739130436,1.0,1.0,1.0,1.0,1.0,0.9959514170040484,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9899497487437184,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9870967741935484,1.0,1.0,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl10-218,0.9967110295242466,0.0,0.9957446808510638,0.9861751152073732,0.9933554817275748,0.9943502824858758,0.9957983193277312,0.9842105263157894,0.9973118279569892,1.0,1.0,1.0,1.0,0.9881656804733728,1.0,0.9973753280839897,0.9943019943019944,1.0,1.0,1.0,0.9961089494163424,0.99581589958159,0.9953271028037384,0.9953271028037384,0.9897959183673468,0.982608695652174,0.990909090909091,1.0,1.0,1.0,1.0,0.9959514170040484,0.998803827751196,0.9953051643192488,1.0,1.0,1.0,1.0,1.0,1.0,0.9945054945054944,0.9961832061068704,0.9948717948717948,1.0,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9870967741935484,0.9950980392156864,1.0,1.0
align-dinov2+1b-things+hyp-abl90-218,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-siglip+1b-llama-chat-things+hyp-abl10-7,0.9989291724032432,0.0,1.0,1.0,0.9966777408637874,0.9971751412429378,1.0,1.0,1.0,0.9953917050691244,1.0,1.0,1.0,0.9940828402366864,1.0,1.0,1.0,1.0,0.9921259842519684,1.0,0.9922178988326849,1.0,1.0,1.0,0.9974489795918368,1.0,1.0,1.0,1.0,1.0,0.995260663507109,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945054945054944,1.0,0.9948717948717948,1.0,1.0,1.0,1.0,0.9947643979057592,1.0,1.0,0.9961538461538462,0.9935483870967742,1.0,1.0,1.0
align-siglip+1b-llama-things+hyp-abl90-7,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,0.875,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinosiglip+1b-llama-things+hyp-abl30-218,0.9982943469785576,0.0,1.0,1.0,1.0,0.995967741935484,1.0,1.0,1.0,1.0,0.9959349593495936,1.0,1.0,1.0,1.0,1.0,0.995260663507109,1.0,1.0,0.9934640522875816,0.9814814814814816,1.0,1.0,1.0,1.0,0.9850746268656716,0.9888888888888888,1.0,1.0,1.0,1.0,0.9941520467836256,1.0,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993103448275862,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl50-218,0.9972936400541272,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975206611570248,1.0,1.0,1.0,0.989010989010989,1.0,1.0,0.9863013698630136,0.9950738916256158,1.0,1.0,1.0,1.0,0.9891304347826086,0.9701492537313432,1.0,1.0,0.9886363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,0.984375,1.0,1.0
align-dinosiglip+1b-things+hyp-abl30-7,0.998172514619883,0.0,1.0,1.0,0.98989898989899,0.995967741935484,1.0,0.9859154929577464,1.0,1.0,1.0,1.0,1.0,0.9883720930232558,1.0,1.0,1.0,1.0,0.9888888888888888,1.0,0.9938271604938272,1.0,1.0,1.0,0.996138996138996,1.0,0.9944444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.9855072463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9852941176470588,1.0,1.0,1.0,1.0,1.0,1.0,0.9905660377358492,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl90-42,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769230769232,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinosiglip+1b-things+hyp-abl10-42,0.9978583448064862,0.0,1.0,0.9953917050691244,1.0,0.9971751412429378,0.9957983193277312,0.9947368421052633,0.9973118279569892,0.9953917050691244,0.99438202247191,1.0,1.0,0.9881656804733728,0.9939024390243902,1.0,0.9971509971509972,1.0,1.0,0.9955555555555556,0.9961089494163424,1.0,1.0,1.0,0.9897959183673468,1.0,0.9954545454545456,1.0,1.0,0.9950980392156864,0.995260663507109,1.0,0.998803827751196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9949748743718592,1.0,1.0,1.0,1.0,1.0,1.0,0.9961538461538462,0.9806451612903224,0.9950980392156864,1.0,1.0
align-dinosiglip+500m-things+hyp-abl90-218,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl90-7,0.9796747967479674,0.0,1.0,1.0,1.0,0.9375,0.9090909090909092,1.0,,1.0,0.9166666666666666,1.0,,1.0,1.0,,0.9333333333333332,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.9333333333333332,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,0.8333333333333334,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl50-42,0.9979702300405954,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9904761904761904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917355371900828,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9950738916256158,0.9894736842105264,0.989010989010989,1.0,1.0,1.0,1.0,1.0,0.99645390070922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-siglip+1b-llama-chat-things+hyp-abl30-7,0.9990253411306044,0.0,1.0,0.9858156028368794,0.9949494949494948,1.0,1.0,0.9929577464788732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9950738916256158,1.0,1.0,0.9888888888888888,1.0,1.0,1.0,1.0,0.9924242424242424,0.996138996138996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+1b-things+hyp-abl10-7,0.9973994186935904,0.0,0.9957446808510638,0.9907834101382488,1.0,0.9971751412429378,1.0,1.0,1.0,1.0,0.9971910112359552,1.0,0.994475138121547,1.0,1.0,1.0,0.9943019943019944,1.0,0.9921259842519684,0.9955555555555556,0.9922178988326849,0.99581589958159,1.0,0.985981308411215,0.9872448979591836,1.0,0.9863636363636364,1.0,1.0,1.0,1.0,1.0,0.998803827751196,1.0,1.0,1.0,1.0,1.0,0.995575221238938,0.996268656716418,0.9945054945054944,1.0,0.9948717948717948,1.0,1.0,1.0,0.993975903614458,0.9947643979057592,1.0,1.0,1.0,0.9870967741935484,1.0,1.0,0.9937106918238994
align-siglip+1b-llama-things+hyp-abl90-42,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl30-218,0.9969541910331384,0.0,1.0,0.9929078014184396,1.0,1.0,0.9930555555555556,1.0,1.0,1.0,0.9959349593495936,1.0,1.0,1.0,1.0,1.0,0.995260663507109,1.0,0.9888888888888888,0.9869281045751634,0.9876543209876544,1.0,1.0,0.9924242424242424,0.9845559845559846,0.9925373134328358,1.0,1.0,1.0,1.0,1.0,0.9883040935672516,1.0,0.9927536231884058,1.0,1.0,1.0,1.0,1.0,1.0,0.9902912621359224,0.994186046511628,1.0,1.0,0.9852941176470588,1.0,1.0,0.993103448275862,1.0,1.0,1.0,1.0,1.0,1.0,0.9821428571428572
align-siglip+1b-llama-chat-things+hyp-abl90-218,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl90-7,0.9959349593495936,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-siglip+1b-llama-things+hyp-abl70-42,0.9995059288537548,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9891304347826086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-siglip+1b-things+hyp-abl50-42,0.998872350022553,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9901477832512317,1.0,1.0,1.0,1.0,0.9891304347826086,0.9850746268656716,1.0,1.0,1.0,1.0,0.9846153846153848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl20cat-7,0.9970020985310284,0.0,,1.0,0.9971910112359552,,0.9926739926739928,0.995260663507109,,1.0,,0.9987357774968394,1.0,0.995049504950495,0.9956140350877192,,,0.995049504950495,0.9937106918238994,0.9963369963369964,0.9803921568627452,1.0,1.0,,0.989106753812636,,,,0.9965635738831616,1.0,,0.9965986394557824,0.9980353634577604,1.0,,0.9959016393442623,1.0,,0.9961089494163424,1.0,1.0,,1.0,,1.0,,,,0.9953488372093025,1.0,0.9966442953020134,,0.9955156950672646,,1.0
align-dinov2+1b-things+hyp-abl50-218,0.9950383400992332,0.0,1.0,0.9722222222222222,1.0,0.9855072463768116,0.9848484848484848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9586776859504132,1.0,1.0,1.0,0.989010989010989,1.0,0.9852941176470588,0.9863013698630136,0.9901477832512317,1.0,0.978021978021978,1.0,0.9875,1.0,1.0,1.0,0.99645390070922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589743589745,1.0,1.0,0.9878048780487804,1.0,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl90-7,0.9979674796747968,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl70-42,0.9980237154150198,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,1.0,0.9772727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0
align-siglip+1b-llama-things+hyp-abl90-218,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl70-42-random,0.9866600790513834,0.0,1.0,1.0,1.0,0.9887640449438202,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,0.9701492537313432,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,0.9772727272727272,0.9782608695652174,0.926829268292683,1.0,1.0,0.9523809523809524,1.0,1.0,0.9761904761904762,1.0,0.9285714285714286,1.0,0.96,0.9821428571428572,1.0,1.0,1.0,0.8333333333333334,0.9272727272727272,1.0,0.9,1.0,0.9285714285714286,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0
