run_name,overall,total_illegal_ratio,body part,animal,clothing accessory,electronic device,home appliance,game,furniture,piece of women's clothing,car part,footwear,watercraft,vegetable,outerwear,food,weapon,piece of jewelry,farm animal,plant,garden tool,fruit,source of light,dessert,item of clothing,drink,bird,container,arts and crafts item,kitchen appliance,headwear,school supply,kitchen tool,candy,safety equipment,tool,vehicle,fastener,mammal,hardware item,musical,sports equipment,seafood,insect,office supply item,protective clothing item,medical equipment,home decor item,construction equipment,toy,condiment,personal hygiene item,breakfast food,scientific equipment,sea animal
align-dinosiglip+1b-llama-chat-things+hyp-abl10cat-shuffled-218,0.994743448925153,0.0,1.0,0.9946308724832216,1.0,0.9945054945054944,0.9963768115942028,1.0,,0.996124031007752,,0.990909090909091,0.9957627118644068,0.9966555183946488,0.9910313901345292,0.9980525803310614,0.9840255591054312,0.995049504950495,1.0,0.9965753424657534,,1.0,0.9957446808510638,,,0.9925650557620818,0.9926739926739928,,0.9826388888888888,0.9908256880733946,1.0,0.9912663755458516,0.9917355371900828,0.9960474308300395,0.9959839357429718,0.9894291754756872,1.0,0.9953271028037384,0.9978213507625272,0.9927360774818402,1.0,0.9877149877149876,0.9798994974874372,1.0,1.0,0.9951690821256038,0.9921259842519684,1.0,0.9924812030075189,0.9926739926739928,1.0,,,,
align-dinov2+1b-llama-things+hyp-abl90-shuffled-218,0.9979674796747968,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl90-local-shuffled-42,0.9979757085020244,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-7,0.9865342163355408,0.0,0.99375,,0.989247311827957,0.989010989010989,,,0.986013986013986,,,,,,0.9820627802690582,0.9863680623174296,0.9968051118210862,,,,,0.9959016393442623,,,,,,,0.9722222222222222,,,,0.987603305785124,,,0.9788583509513742,0.9904076738609112,0.9813084112149532,,,,,,,,,,,,,,,,,
align-dinosiglip+1b-llama-things+hyp-abl10cat-shuffled-42,0.9916836654636748,0.0,1.0,0.9919463087248322,0.989247311827957,0.9917582417582418,0.9855072463768116,0.9906976744186048,,0.996124031007752,,0.9818181818181818,0.9957627118644068,0.9832775919732442,1.0,0.994157740993184,0.9904153354632588,0.995049504950495,0.9954128440366972,0.9965753424657534,,0.9959016393442623,0.9957446808510638,,,0.9888475836431226,0.9926739926739928,,0.9895833333333334,0.9954128440366972,0.9948717948717948,0.982532751091703,0.987603305785124,0.9960474308300395,0.9919678714859438,0.9957716701902748,0.9928057553956836,0.985981308411215,0.9912854030501088,0.9903147699757868,0.9924812030075189,0.9877149877149876,0.9798994974874372,1.0,0.99,0.9903381642512076,0.9881889763779528,0.9965397923875432,0.9849624060150376,0.989010989010989,0.995,,,,
align-dinov2+1b-things+hyp-abl20cat-shuffled-218,0.9888755261575466,0.0,0.98125,0.9919463087248322,0.974910394265233,0.9945054945054944,0.9855072463768116,0.9906976744186048,0.993006993006993,0.9767441860465116,0.9914163090128756,0.990909090909091,0.9788135593220338,0.9899665551839464,0.9955156950672646,0.9951314508276532,0.9968051118210862,0.9851485148514852,0.9908256880733946,0.9863013698630136,0.9842931937172776,0.9959016393442623,0.9914893617021276,0.9855072463768116,0.98046875,0.9925650557620818,0.989010989010989,0.982532751091703,0.9930555555555556,0.9770642201834864,0.9948717948717948,0.9737991266375546,1.0,0.9881422924901184,0.9959839357429718,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-things+hyp-abl70-shuffled-7,0.9935770750988142,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0,1.0,1.0,0.9523809523809524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,0.9591836734693876,1.0,1.0,1.0,1.0,0.9655172413793104,1.0,1.0,0.9885057471264368,1.0,1.0,0.971830985915493,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9423076923076924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinosiglip+500m-things+hyp-abl10cat-shuffled-42,0.9895653538364976,0.0,1.0,0.9906040268456376,0.992831541218638,0.9945054945054944,0.9818840579710144,0.9906976744186048,,0.992248062015504,,0.990909090909091,0.9745762711864406,0.9866220735785952,0.9910313901345292,0.9902629016553068,0.9936102236421726,1.0,0.9954128440366972,0.9931506849315068,,0.9918032786885246,0.9914893617021276,,,0.9888475836431226,0.9853479853479854,,0.9826388888888888,1.0,1.0,0.9868995633187772,0.9793388429752066,0.9920948616600792,1.0,0.9894291754756872,0.9904076738609112,0.9813084112149532,0.9869281045751634,0.9903147699757868,0.9849624060150376,0.9828009828009828,0.9798994974874372,0.9893048128342246,0.99,0.9951690821256038,0.9724409448818898,0.986159169550173,0.9887218045112782,0.9963369963369964,1.0,,,,
align-dinov2+1b-llama-things+hyp-abl90-local-shuffled-218,0.9898785425101214,0.0,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9705882352941176,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,0.6666666666666666,1.0
align-dinov2+1b-llama-things+hyp-abl50-shuffled-42,0.9937998228520816,0.0,0.9629629629629628,1.0,1.0,1.0,1.0,1.0,0.987012987012987,0.9746835443037974,1.0,1.0,1.0,0.9882352941176472,1.0,0.9933554817275748,1.0,1.0,1.0,1.0,1.0,0.984375,0.9895833333333334,0.9866666666666668,0.9861111111111112,1.0,1.0,0.9951690821256038,0.9759036144578314,1.0,1.0,1.0,1.0,0.9863013698630136,1.0,1.0,0.9817073170731708,1.0,1.0,1.0,0.9902912621359224,0.993006993006993,1.0,1.0,0.9642857142857144,1.0,0.9743589743589745,0.991150442477876,1.0,0.9791666666666666,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-things+hyp-abl50-local-shuffled-7,0.9951305887560868,0.0,1.0,1.0,1.0,0.9914529914529916,1.0,1.0,0.9879518072289156,0.9726027397260274,0.9836065573770492,0.9791666666666666,1.0,1.0,1.0,1.0,0.978494623655914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99009900990099,1.0,1.0,1.0,1.0,1.0,0.9864864864864864,0.981132075471698,0.9813084112149532,0.9938271604938272,1.0,1.0,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9690721649484536,1.0,1.0,1.0,0.9859154929577464,1.0
align-dinov2+1b-llama-chat-things+hyp-abl40cat-shuffled-42,0.9867549668874172,0.0,1.0,,0.974910394265233,0.9945054945054944,,,0.9825174825174824,,,,,,0.9775784753363228,0.9873417721518988,0.9968051118210862,,,,,0.9959016393442623,,,,,,,0.9756944444444444,,,,0.9834710743801652,,,0.9873150105708244,0.9832134292565948,0.9906542056074766,,,,,,,,,,,,,,,,,
align-dinov2+1b-things+hyp-abl10-local-shuffled-218,0.9966412213740458,0.0,0.9923076923076924,1.0,0.9954337899543378,0.9870550161812298,0.9956896551724138,0.9947916666666666,1.0,1.0,0.9951923076923076,1.0,1.0,1.0,1.0,0.997624703087886,0.9961977186311788,0.994186046511628,1.0,1.0,1.0,0.991150442477876,1.0,1.0,1.0,0.9952830188679244,1.0,0.9898477157360406,1.0,0.994475138121547,1.0,0.9951456310679612,1.0,0.9953488372093025,0.9895287958115184,0.9973045822102424,0.9971910112359552,0.994186046511628,1.0,0.9943977591036416,1.0,1.0,1.0,1.0,1.0,0.9942528735632185,0.9863636363636364,0.980544747081712,0.9955357142857144,0.9912280701754386,1.0,1.0,1.0,0.9903846153846154,1.0
align-dinov2+1b-things+hyp-abl50-shuffled-218,0.991806908768822,0.0,0.9629629629629628,1.0,1.0,0.9830508474576272,1.0,1.0,1.0,1.0,0.9850746268656716,1.0,0.9649122807017544,1.0,0.9824561403508772,0.9867109634551496,1.0,0.9705882352941176,1.0,0.9873417721518988,1.0,0.96875,0.96875,0.9733333333333334,0.9791666666666666,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,0.9848484848484848,1.0,1.0,1.0,1.0,0.9939024390243902,0.9672131147540984,0.9913793103448276,0.9921259842519684,0.970873786407767,0.993006993006993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9895833333333334,1.0,0.9887640449438202,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30cat-shuffled-7,0.9896188850967008,0.0,,0.9919463087248322,,0.989010989010989,,,0.9825174825174824,,0.9957081545064378,0.990909090909091,0.9915254237288136,,,,1.0,0.995049504950495,,0.9965753424657534,0.9842931937172776,,0.9914893617021276,,0.982421875,1.0,,,,,0.9948717948717948,,,,,,0.9904076738609112,,0.9912854030501088,0.9830508474576272,0.9887218045112782,,1.0,,,0.9903381642512076,0.9606299212598424,,,0.9926739926739928,,0.9840637450199204,,,
align-dinov2+500m-things+hyp-abl10cat-shuffled-218,0.9879177781264712,0.0,1.0,0.9919463087248322,0.989247311827957,0.9945054945054944,0.9855072463768116,0.9906976744186048,,0.992248062015504,,0.990909090909091,0.9703389830508474,0.9866220735785952,1.0,0.9892891918208374,0.9968051118210862,0.9851485148514852,0.981651376146789,0.9931506849315068,,0.9795081967213116,0.9872340425531916,,,1.0,0.9816849816849816,,0.9791666666666666,0.981651376146789,1.0,0.9737991266375546,0.987603305785124,0.9960474308300395,0.9959839357429718,0.9873150105708244,0.9904076738609112,0.9813084112149532,0.9956427015250544,0.9878934624697336,0.9774436090225564,0.9852579852579852,0.9698492462311558,0.9946524064171124,0.97,0.9903381642512076,0.9763779527559056,0.972318339100346,0.9887218045112782,0.9926739926739928,1.0,,,,
align-dinov2+1b-llama-things+hyp-abl70-shuffled-42,0.990612648221344,0.0,1.0,0.9848484848484848,1.0,1.0,1.0,0.9772727272727272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.9230769230769232,1.0,1.0,0.9777777777777776,1.0,1.0,1.0,0.9642857142857144,1.0,0.9591836734693876,1.0,1.0,0.9615384615384616,0.8333333333333334,1.0,1.0,0.9629629629629628,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9423076923076924,0.9824561403508772,1.0,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl50-local-shuffled-42,0.9964586100044268,0.0,1.0,1.0,1.0,0.9829059829059827,1.0,0.9871794871794872,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978494623655914,1.0,1.0,1.0,0.9807692307692308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.972972972972973,1.0,0.9813084112149532,1.0,1.0,1.0,0.992248062015504,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9879518072289156,0.9915966386554622,1.0,1.0,1.0,0.9863013698630136,1.0,1.0,1.0
align-dinosiglip+1b-llama-things+hyp-abl40cat-shuffled-218,0.9724061810154524,0.0,1.0,,0.967741935483871,0.9862637362637364,,,0.9475524475524476,,,,,,0.9596412556053812,0.9902629016553068,0.939297124600639,,,,,0.971311475409836,,,,,,,0.9444444444444444,,,,0.962809917355372,,,0.9894291754756872,0.9760191846522782,0.9485981308411215,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-chat-things+hyp-abl50-local-shuffled-7,0.99601593625498,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9863013698630136,0.9836065573770492,0.9791666666666666,1.0,0.9866666666666668,1.0,0.9966996699669968,0.978494623655914,0.9861111111111112,1.0,1.0,1.0,0.9850746268656716,1.0,1.0,0.9929577464788732,1.0,1.0,0.995049504950495,1.0,1.0,1.0,1.0,1.0,0.9864864864864864,1.0,0.9813084112149532,1.0,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,1.0,0.984126984126984,1.0,1.0,0.9859154929577464,1.0
align-dinov2+1b-llama-things+hyp-abl10cat-shuffled-7,0.9879962341126628,0.0,0.99375,0.9906040268456376,0.992831541218638,0.9972527472527472,0.9891304347826086,0.9906976744186048,,0.9844961240310076,,0.990909090909091,0.9745762711864406,0.9866220735785952,0.9955156950672646,0.991236611489776,0.9936102236421726,0.9851485148514852,0.9908256880733946,0.9897260273972602,,0.9959016393442623,0.9872340425531916,,,0.9962825278810408,0.9926739926739928,,0.9861111111111112,0.9862385321100916,0.9948717948717948,0.9868995633187772,0.9958677685950412,0.9960474308300395,0.9879518072289156,0.985200845665962,0.9808153477218226,0.97196261682243,0.9934640522875816,0.9878934624697336,0.981203007518797,0.9901719901719902,0.984924623115578,0.983957219251337,0.98,0.9951690821256038,0.9724409448818898,0.9688581314878892,0.981203007518797,0.9706959706959708,1.0,,,,
align-dinov2+1b-llama-things+hyp-abl40cat-shuffled-42,0.9880794701986756,0.0,1.0,,0.978494623655914,0.989010989010989,,,0.9825174825174824,,,,,,0.9955156950672646,0.9902629016553068,0.9936102236421726,,,,,0.9877049180327868,,,,,,,0.9826388888888888,,,,0.987603305785124,,,0.9873150105708244,0.988009592326139,0.9813084112149532,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-chat-things+hyp-abl50-shuffled-7,0.9608060230292296,0.0,0.8888888888888888,0.9949748743718592,0.987012987012987,0.9915254237288136,0.9577464788732394,0.9642857142857144,0.8701298701298701,0.9367088607594936,0.9850746268656716,1.0,0.9298245614035088,0.9882352941176472,0.9824561403508772,0.9833887043189368,0.9894736842105264,0.9264705882352942,1.0,0.9367088607594936,0.9615384615384616,0.953125,0.96875,0.9733333333333334,0.9722222222222222,0.9659090909090908,0.9705882352941176,0.9516908212560388,0.9518072289156626,0.9523809523809524,1.0,0.9848484848484848,0.9682539682539684,1.0,1.0,0.9433962264150944,0.9085365853658536,0.8360655737704918,0.9655172413793104,0.9291338582677166,0.9514563106796116,0.93006993006993,0.967741935483871,0.9803921568627452,0.9464285714285714,0.9574468085106383,1.0,0.9646017699115044,0.961038961038961,0.9375,1.0,0.9101123595505618,0.9655172413793104,1.0,1.0
align-dinov2+1b-things+hyp-abl30cat-shuffled-218,0.9872013651877132,0.0,,0.9906040268456376,,0.9917582417582418,,,0.9895104895104896,,0.9914163090128756,0.9863636363636364,0.9830508474576272,,,,0.9936102236421726,0.9801980198019802,,0.9897260273972602,0.9895287958115184,,0.9957446808510638,,0.990234375,0.9962825278810408,,,,,0.9846153846153848,,,,,,0.9856115107913668,,0.9978213507625272,0.9757869249394672,0.9661654135338346,,0.9798994974874372,,,0.9951690821256038,0.9763779527559056,,,0.9816849816849816,,0.9800796812749004,,,
align-dinov2+1b-things+hyp-abl20cat-shuffled-7,0.9893766285828824,0.0,0.9875,0.9892617449664428,0.982078853046595,1.0,0.9855072463768116,0.9953488372093025,0.986013986013986,0.9844961240310076,0.9957081545064378,0.9863636363636364,0.9957627118644068,0.9899665551839464,0.9955156950672646,0.994157740993184,0.9904153354632588,0.995049504950495,0.9770642201834864,0.9897260273972602,0.9842931937172776,0.9918032786885246,0.9872340425531916,0.9855072463768116,0.98046875,0.9962825278810408,0.9853479853479854,0.9868995633187772,0.9895833333333334,0.9862385321100916,0.9948717948717948,0.9781659388646288,1.0,0.9920948616600792,0.9839357429718876,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-llama-things+hyp-abl70-local-shuffled-218,0.9975222993062438,0.0,1.0,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923076923076924,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9814814814814816,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl30-shuffled-42,0.9895986294664708,0.0,1.0,0.994459833795014,1.0,0.9949748743718592,0.9931972789115646,0.993103448275862,1.0,0.9635036496350364,0.9848484848484848,0.982608695652174,0.9664429530201344,0.9769230769230768,0.9830508474576272,0.9873417721518988,1.0,1.0,1.0,0.9873417721518988,0.9753086419753086,1.0,1.0,0.9875,0.9884169884169884,1.0,0.9787234042553192,0.9884169884169884,0.9885057471264368,1.0,1.0,0.967741935483871,0.9809523809523808,1.0,1.0,0.9859154929577464,0.983739837398374,0.9915966386554622,0.99009900990099,0.9952153110047848,0.986206896551724,0.9919028340080972,0.963855421686747,0.99,0.9775280898876404,1.0,0.9761904761904762,0.9875,1.0,0.9925373134328358,1.0,0.9932432432432432,1.0,0.9904761904761904,0.9908256880733946
align-dinosiglip+1b-things+hyp-abl10cat-shuffled-7,0.9903499136984152,0.0,0.9875,0.995973154362416,0.982078853046595,0.989010989010989,0.9782608695652174,0.9953488372093025,,0.9806201550387597,,0.9818181818181818,0.9830508474576272,0.9832775919732442,0.9910313901345292,0.9990262901655308,0.9968051118210862,0.9851485148514852,0.9724770642201837,0.9965753424657534,,1.0,0.9914893617021276,,,1.0,0.9853479853479854,,0.9930555555555556,0.981651376146789,0.9948717948717948,0.9956331877729258,0.987603305785124,0.984189723320158,1.0,0.9894291754756872,0.988009592326139,0.9766355140186916,0.9803921568627452,0.9878934624697336,0.9962406015037594,0.9901719901719902,0.984924623115578,1.0,0.995,1.0,0.9921259842519684,0.9896193771626296,0.9887218045112782,0.989010989010989,1.0,,,,
align-dinov2+500m-things+hyp-abl70-local-shuffled-218,0.9970267591674926,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9894736842105264,1.0,1.0,1.0,1.0,1.0,0.967741935483871,1.0,1.0,0.988095238095238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9814814814814816,0.9767441860465116,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl50-shuffled-7,0.9929140832595216,0.0,1.0,0.9899497487437184,1.0,1.0,0.9859154929577464,1.0,0.987012987012987,0.9873417721518988,0.9850746268656716,1.0,1.0,1.0,1.0,0.9933554817275748,0.9894736842105264,0.9705882352941176,1.0,0.9620253164556962,1.0,0.96875,1.0,1.0,0.9791666666666666,1.0,1.0,1.0,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,0.981132075471698,1.0,1.0,0.9836065573770492,1.0,0.9921259842519684,0.9902912621359224,0.9790209790209792,1.0,1.0,1.0,1.0,1.0,0.991150442477876,0.987012987012987,0.9791666666666666,1.0,1.0,1.0,0.9863013698630136,1.0
align-dinov2+1b-llama-things+hyp-abl40cat-shuffled-218,0.9887417218543046,0.0,1.0,,0.985663082437276,0.9945054945054944,,,0.993006993006993,,,,,,1.0,0.9902629016553068,0.987220447284345,,,,,0.9836065573770492,,,,,,,0.9791666666666666,,,,0.9793388429752066,,,0.985200845665962,0.9856115107913668,0.9953271028037384,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl70-local-shuffled-42,0.9975222993062438,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,1.0,1.0,1.0,1.0,1.0,1.0,0.9923076923076924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9894736842105264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9767441860465116,1.0,1.0,0.9761904761904762,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl10-shuffled-218,0.9876552675969944,0.0,1.0,0.9935379644588044,0.972972972972973,0.9936305732484076,0.991701244813278,0.9897435897435898,0.9878048780487804,0.986425339366516,0.9906976744186048,0.994413407821229,0.984126984126984,0.9868995633187772,0.9885714285714284,0.98932384341637,0.9846743295019156,0.9883720930232558,0.9803921568627452,0.9881889763779528,0.9923664122137404,0.9905660377358492,0.9901960784313726,0.9954954954954957,0.9883720930232558,0.9813953488372092,0.979757085020243,0.9872773536895676,0.9748953974895398,0.9891891891891892,0.9936708860759492,0.9558823529411764,1.0,0.985981308411215,0.9948453608247424,0.978891820580475,0.9833795013850416,0.9707602339181286,1.0,0.994413407821229,0.9872340425531916,0.9739884393063584,0.987012987012987,0.9878048780487804,0.9827586206896552,0.9938271604938272,0.9809523809523808,0.992156862745098,0.9819004524886876,0.9954954954954957,1.0,0.9854368932038836,1.0,0.990950226244344,0.9850746268656716
align-dinov2+1b-llama-chat-things+hyp-abl50-local-shuffled-218,0.99667994687915,0.0,1.0,1.0,1.0,0.9914529914529916,1.0,0.9871794871794872,0.9879518072289156,1.0,1.0,1.0,1.0,1.0,1.0,0.9933993399339934,0.989247311827957,1.0,1.0,1.0,0.9807692307692308,0.9850746268656716,1.0,1.0,1.0,1.0,1.0,0.9801980198019802,1.0,1.0,1.0,1.0,1.0,0.9864864864864864,1.0,0.9906542056074766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9896907216494846,1.0,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-chat-things+hyp-abl30-local-shuffled-7,0.9969482421875,0.0,1.0,1.0,1.0,1.0,0.9928057553956836,0.9929078014184396,0.993006993006993,1.0,0.9924242424242424,0.9913793103448276,1.0,0.983739837398374,1.0,1.0,0.9938650306748468,1.0,1.0,1.0,0.9875,1.0,0.9916666666666668,0.9935064935064936,1.0,1.0,1.0,0.9923076923076924,1.0,1.0,1.0,1.0,0.99,1.0,0.984126984126984,0.9952153110047848,1.0,1.0,1.0,0.9951923076923076,1.0,0.9917355371900828,1.0,1.0,1.0,0.9916666666666668,0.9883720930232558,1.0,1.0,0.9927536231884058,0.9905660377358492,1.0,1.0,1.0,1.0
align-dinov2+1b-llama-things+hyp-abl30-shuffled-218,0.9910670582476748,0.0,0.967741935483871,1.0,0.9857142857142858,1.0,1.0,1.0,0.9932432432432432,0.9635036496350364,0.9924242424242424,1.0,0.9932885906040269,0.9846153846153848,1.0,0.9855334538878844,0.9941520467836256,0.9761904761904762,1.0,1.0,0.9876543209876544,0.983739837398374,1.0,0.9875,0.996138996138996,1.0,0.9716312056737588,0.996138996138996,0.9827586206896552,1.0,0.991150442477876,0.9758064516129032,1.0,1.0,0.9847328244274808,1.0,0.9796747967479674,0.9411764705882352,1.0,1.0,0.9655172413793104,0.9878542510121456,1.0,0.99,0.9775280898876404,1.0,0.988095238095238,0.99375,0.9923076923076924,1.0,1.0,1.0,1.0,1.0,1.0
align-dinov2+500m-things+hyp-abl20cat-shuffled-218,0.9888755261575466,0.0,1.0,0.9906040268456376,0.982078853046595,0.9972527472527472,0.9927536231884058,0.9953488372093025,0.9825174825174824,0.9728682170542636,0.9871244635193132,0.9954545454545456,0.9872881355932204,0.9832775919732442,0.9910313901345292,0.9902629016553068,0.9968051118210862,1.0,0.9862385321100916,0.9897260273972602,0.9895287958115184,0.9918032786885246,0.9829787234042552,0.9855072463768116,0.98828125,0.9851301115241636,0.9853479853479854,0.9912663755458516,0.9756944444444444,0.9862385321100916,0.9948717948717948,0.9737991266375546,0.9958677685950412,0.9960474308300395,0.9879518072289156,,,,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl10cat-shuffled-7,0.9872901302369372,0.0,0.99375,0.9852348993288592,0.982078853046595,0.9972527472527472,0.9855072463768116,0.9953488372093025,,0.9806201550387597,,0.9863636363636364,0.9788135593220338,0.9832775919732442,0.9910313901345292,0.988315481986368,0.9968051118210862,0.9801980198019802,0.9954128440366972,0.9828767123287672,,0.9959016393442623,0.9872340425531916,,,0.9925650557620818,0.9816849816849816,,0.9930555555555556,0.981651376146789,0.9948717948717948,0.9737991266375546,0.9834710743801652,1.0,1.0,0.985200845665962,0.9760191846522782,0.9813084112149532,0.9934640522875816,0.9903147699757868,0.9849624060150376,0.9803439803439804,0.9798994974874372,0.983957219251337,0.98,1.0,0.9881889763779528,0.986159169550173,0.9962406015037594,0.967032967032967,1.0,,,,
align-dinov2+1b-llama-chat-things+hyp-abl50-local-shuffled-42,0.9856131031429836,0.0,1.0,1.0,1.0,0.9829059829059827,0.9571428571428572,0.9871794871794872,0.963855421686747,0.9863013698630136,0.9672131147540984,0.9583333333333334,1.0,0.9866666666666668,0.984126984126984,0.9867986798679867,0.989247311827957,0.9861111111111112,1.0,0.9883720930232558,0.9423076923076924,1.0,0.9888888888888888,0.986842105263158,0.9859154929577464,1.0,1.0,0.9801980198019802,0.9866666666666668,1.0,1.0,0.9857142857142858,0.9166666666666666,0.972972972972973,0.981132075471698,0.97196261682243,1.0,0.984375,1.0,0.9844961240310076,0.990990990990991,0.9927536231884058,0.96875,1.0,0.9642857142857144,1.0,0.963855421686747,0.9831932773109244,1.0,0.9896907216494846,1.0,1.0,1.0,0.943661971830986,1.0
align-dinosiglip+1b-llama-chat-things+hyp-abl30cat-shuffled-218,0.9899032992036404,0.0,,0.995973154362416,,0.9917582417582418,,,0.9755244755244756,,1.0,0.990909090909091,0.9915254237288136,,,,0.9968051118210862,0.995049504950495,,0.976027397260274,0.9947643979057592,,0.9957446808510638,,0.982421875,0.9888475836431226,,,,,0.9948717948717948,,,,,,0.9928057553956836,,0.9934640522875816,0.9927360774818402,0.9661654135338346,,1.0,,,0.9951690821256038,0.9803149606299212,,,0.989010989010989,,0.9880478087649402,,,
align-dinov2+500m-things+hyp-abl40cat-shuffled-42,0.9878587196467992,0.0,1.0,,0.982078853046595,1.0,,,0.972027972027972,,,,,,0.9910313901345292,0.991236611489776,0.9904153354632588,,,,,0.9836065573770492,,,,,,,0.9861111111111112,,,,0.9793388429752066,,,0.9809725158562368,0.988009592326139,0.9953271028037384,,,,,,,,,,,,,,,,,
align-dinosiglip+1b-llama-chat-things+hyp-abl10cat-shuffled-42,0.9915267534912914,0.0,1.0,0.9919463087248322,0.989247311827957,0.9945054945054944,0.9818840579710144,0.9953488372093025,,0.992248062015504,,0.9863636363636364,0.9788135593220338,0.9866220735785952,0.9865470852017936,0.9951314508276532,0.9968051118210862,0.99009900990099,0.9908256880733946,0.9965753424657534,,0.9877049180327868,0.9957446808510638,,,1.0,0.9926739926739928,,0.9791666666666666,0.9908256880733946,1.0,0.9912663755458516,0.9834710743801652,1.0,1.0,0.9915433403805496,1.0,0.9813084112149532,0.9934640522875816,0.9903147699757868,0.9924812030075189,0.9803439803439804,1.0,1.0,0.995,0.9903381642512076,1.0,0.9826989619377162,0.9924812030075189,0.978021978021978,0.99,,,,
