run_name,overall,total_illegal_ratio,mammal,body part,animal,hardware item,musical,clothing accessory,electronic device,sports equipment,home appliance,game,furniture,tool,piece of women's clothing,car part,footwear,vehicle,watercraft,vegetable,outerwear,food,seafood,weapon,piece of jewelry,farm animal,insect,plant,garden tool,fruit,source of light,office supply item,protective clothing item,dessert,item of clothing,drink,medical equipment,bird,container,arts and crafts item,home decor item,kitchen appliance,headwear,school supply,construction equipment,kitchen tool,breakfast food,sea animal,toy,fastener,scientific equipment,candy,personal hygiene item,safety equipment,condiment
align-dinosiglip+1b-llama-chat-things+hyp-abl30-42,0.8996530557779557,0.0,0.9314079422382672,0.782608695652174,0.982885085574572,0.8601036269430051,0.8389830508474576,0.9481481481481482,0.9683544303797468,0.8841463414634146,0.7906976744186046,0.7681159420289855,0.9477611940298508,0.943089430894309,0.9152542372881356,0.9021739130434784,0.8504672897196262,0.970414201183432,0.9130434782608696,0.975609756097561,0.9230769230769232,0.913232104121475,0.9741379310344828,0.8611111111111112,0.8275862068965517,0.7279411764705882,0.9555555555555556,0.8828125,0.853448275862069,1.0,0.945945945945946,0.927927927927928,0.8275862068965517,0.95,0.9723320158102768,0.9672131147540984,0.7976190476190477,0.9790209790209792,0.9,0.902439024390244,0.8083333333333333,0.925531914893617,0.8192771084337349,0.9090909090909092,0.8372093023255814,0.944,0.952755905511811,0.9664429530201344,0.7163120567375887,0.9883720930232558,0.6275862068965518,0.946153846153846,0.7446808510638298,0.768,0.9278350515463918
align-siglip+1b-llama-chat-things+hyp-abl70-42,0.9061997368036264,0.0,0.9222222222222224,0.8814814814814815,0.9804469273743016,0.7952522255192879,0.9066666666666666,0.9285714285714286,0.9175257731958762,0.9380804953560372,0.9153846153846154,0.875,0.8434782608695652,0.9445727482678984,0.8687782805429864,0.9114583333333334,0.7836538461538461,0.941358024691358,0.9575471698113208,0.9592592592592591,0.905,0.9265536723163842,0.8258426966292135,0.890625,0.7528089887640449,0.8071065989847716,0.9386503067484664,0.8443579766536965,0.8882978723404256,0.8954545454545455,0.9301075268817204,0.9621621621621622,0.8860759493670886,0.9718875502008032,0.9890829694323144,0.9357798165137616,0.8585365853658536,0.9356060606060606,0.9346049046321526,0.8531746031746031,0.7932489451476793,0.953125,0.8983050847457628,0.908256880733945,0.8294930875576036,0.8513513513513513,0.883177570093458,0.9588477366255144,0.9145299145299144,0.8823529411764706,0.8523809523809524,0.9360730593607306,0.8934010152284264,0.927927927927928,0.898876404494382
align-dinov2+500m-things+hyp-abl90-7,0.8120973044049967,0.0,0.9229166666666668,0.8859060402684564,0.9702842377260982,0.4241645244215938,0.8421052631578947,0.6654411764705882,0.7073863636363636,0.7853535353535354,0.7366412213740458,0.8140703517587939,0.8352059925093633,0.915217391304348,0.8493723849372385,0.8317757009345794,0.8086124401913876,0.938618925831202,0.956140350877193,0.8812949640287769,0.8354978354978355,0.8912386706948641,0.765625,0.8116438356164384,0.8138297872340425,0.8144796380090498,0.9441624365482234,0.8291814946619217,0.5989583333333334,0.8704453441295547,0.8053097345132744,0.5885416666666666,0.6528497409326425,0.9138576779026216,0.9484126984126984,0.7959183673469388,0.6706827309236948,0.9049295774647887,0.8815165876777251,0.5551601423487544,0.7526881720430108,0.8277511961722488,0.8900523560209425,0.6824034334763949,0.7364341085271318,0.5945945945945946,0.967741935483871,0.8947368421052632,0.7528089887640449,0.8861386138613861,0.5957446808510638,0.7974683544303798,0.6103896103896104,0.72,0.8787878787878788
align-dinosiglip+1b-things+hyp-abl50-218,0.8867589634362797,0.0,0.9262295081967212,0.5846153846153846,0.954468802698145,0.8621908127208481,0.926829268292683,0.9166666666666666,0.9670781893004116,0.8868613138686131,0.9178743961352656,0.8769230769230769,0.9154228855721394,0.9690140845070424,0.8579545454545454,0.8301886792452831,0.76,0.9377431906614786,0.935672514619883,1.0,0.8497109826589595,0.9769021739130436,0.6289308176100629,0.7767441860465116,0.8244274809160306,0.7206703910614525,0.9246575342465754,0.8240740740740741,0.8716216216216216,0.9187817258883249,0.9647887323943662,0.900709219858156,0.7905405405405406,0.9848484848484848,0.968,0.9011627906976744,0.7225433526011561,0.9555555555555556,0.92578125,0.755868544600939,0.797752808988764,0.9415204678362572,0.8651685393258427,0.807909604519774,0.7819148936170213,0.8875739644970414,0.918032786885246,0.9182692307692308,0.7777777777777778,0.9295774647887324,0.8070175438596491,0.9273743016759776,0.8385093167701864,0.8620689655172413,0.8913043478260869
align-dinov2+500m-things+hyp-abl30-42-random,0.8042433947157727,0.0,0.9422382671480144,0.9420289855072465,0.938875305623472,0.7668393782383419,0.7796610169491526,0.9037037037037036,0.8417721518987342,0.8048780487804879,0.8682170542635659,0.6666666666666666,0.7611940298507462,0.8333333333333334,0.9322033898305084,0.9130434782608696,0.897196261682243,0.757396449704142,0.8913043478260869,0.8109756097560976,0.75,0.9045553145336226,0.8189655172413793,0.5694444444444444,0.8620689655172413,0.6323529411764706,0.7888888888888889,0.6015625,0.7413793103448276,0.7404580152671756,0.7837837837837838,0.7837837837837838,0.8045977011494253,0.8416666666666667,0.9090909090909092,0.7868852459016393,0.6904761904761905,0.7832167832167832,0.7,0.8130081300813008,0.6666666666666666,0.8723404255319149,0.7108433734939759,0.8636363636363636,0.8604651162790697,0.8,0.7952755905511811,0.7651006711409396,0.6028368794326241,0.7790697674418605,0.5862068965517241,0.8307692307692308,0.723404255319149,0.704,0.8144329896907216
align-siglip+1b-llama-things+hyp-abl70-7,0.8637227664863284,0.0,0.9266666666666666,0.7925925925925926,0.962290502793296,0.7359050445103857,0.8622222222222222,0.9484126984126984,0.9037800687285223,0.8978328173374613,0.8692307692307693,0.8273809523809523,0.8869565217391304,0.9191685912240184,0.8778280542986425,0.9322916666666666,0.7451923076923077,0.9506172839506172,0.9669811320754716,0.8851851851851852,0.875,0.9514124293785312,0.6966292134831461,0.88671875,0.7415730337078652,0.7969543147208121,0.9570552147239264,0.8521400778210116,0.7712765957446809,0.9409090909090908,0.8172043010752689,0.8054054054054054,0.9240506329113924,0.9477911646586346,0.9585152838427948,0.7798165137614679,0.7121951219512195,0.9583333333333334,0.8446866485013624,0.8214285714285714,0.7552742616033755,0.8958333333333334,0.847457627118644,0.7752293577981652,0.7419354838709677,0.6666666666666666,0.8504672897196262,0.9176954732510288,0.8376068376068376,0.7647058823529411,0.6666666666666666,0.8082191780821918,0.8071065989847716,0.8108108108108109,0.8370786516853933
align-dinosiglip+1b-llama-things+hyp-abl30-42,0.8989858553509474,0.0,0.927797833935018,0.927536231884058,0.9779951100244498,0.8911917098445595,0.9576271186440678,0.8740740740740741,0.9430379746835444,0.9390243902439024,0.8294573643410853,0.7101449275362319,0.8955223880597015,0.9552845528455284,0.9322033898305084,0.8804347826086957,0.9065420560747663,0.970414201183432,0.9565217391304348,1.0,0.9134615384615384,0.911062906724512,0.913793103448276,0.8333333333333334,0.913793103448276,0.9264705882352942,0.9111111111111112,0.890625,0.8879310344827587,0.9923664122137404,0.9009009009009008,0.8918918918918919,0.8620689655172413,0.9583333333333334,0.9723320158102768,0.8934426229508197,0.6785714285714286,0.958041958041958,0.91,0.926829268292683,0.7833333333333333,0.9148936170212766,0.8072289156626506,0.8636363636363636,0.7829457364341085,0.952,0.8740157480314961,0.953020134228188,0.75177304964539,0.9418604651162792,0.6758620689655173,0.9230769230769232,0.6702127659574468,0.688,0.9278350515463918
align-dinov2+500m-things+hyp-abl90-7-random,0.5407626561472715,0.0,0.7020833333333333,0.2751677852348993,0.7428940568475452,0.5629820051413882,0.5141700404858299,0.5477941176470589,0.4971590909090909,0.452020202020202,0.5076335877862596,0.4673366834170854,0.50187265917603,0.6065217391304348,0.401673640167364,0.5,0.5311004784688995,0.5831202046035806,0.5043859649122807,0.6906474820143885,0.3463203463203463,0.7069486404833837,0.546875,0.5924657534246576,0.601063829787234,0.4434389140271493,0.4974619289340101,0.4412811387900356,0.4739583333333333,0.6396761133603239,0.4557522123893805,0.4947916666666667,0.4715025906735751,0.4157303370786517,0.6924603174603174,0.5387755102040817,0.4257028112449799,0.4929577464788732,0.6350710900473934,0.5480427046263345,0.5017921146953405,0.4976076555023923,0.4607329842931937,0.6051502145922747,0.4224806201550387,0.4864864864864865,0.3387096774193548,0.5910931174089069,0.4419475655430712,0.4702970297029702,0.4042553191489361,0.6286919831223629,0.4025974025974026,0.524,0.2171717171717171
align-dinov2+500m-things+hyp-abl30-218,0.9051240992794236,0.0,0.9530685920577616,0.927536231884058,0.9951100244498776,0.8497409326424871,0.864406779661017,0.9407407407407408,0.9746835443037974,0.9085365853658536,0.8992248062015504,0.8260869565217391,0.9104477611940298,0.959349593495935,0.9152542372881356,0.9239130434782608,0.9532710280373832,0.9112426035502958,1.0,0.9939024390243902,0.9134615384615384,0.9067245119305856,0.956896551724138,0.8333333333333334,0.8620689655172413,0.7647058823529411,0.9,0.9140625,0.913793103448276,0.9618320610687024,0.90990990990991,0.8918918918918919,0.9080459770114944,0.9666666666666668,0.9881422924901184,0.8852459016393442,0.6904761904761905,0.951048951048951,0.91,0.8861788617886179,0.775,0.8617021276595744,0.8072289156626506,0.8818181818181818,0.8062015503875969,0.896,0.9448818897637796,0.9798657718120806,0.900709219858156,0.8488372093023255,0.7103448275862069,0.8923076923076924,0.7127659574468085,0.816,0.9587628865979382
align-dinov2+1b-llama-chat-things+hyp-abl50-7,0.8880014199503017,0.0,0.9316939890710384,0.946153846153846,0.9747048903878583,0.8621908127208481,0.9390243902439024,0.8921568627450981,0.9547325102880658,0.864963503649635,0.8743961352657005,0.8846153846153846,0.900497512437811,0.9183098591549296,0.8920454545454546,0.8742138364779874,0.8057142857142857,0.953307392996109,0.95906432748538,0.962085308056872,0.8786127167630058,0.9320652173913044,0.7421383647798742,0.8186046511627907,0.7786259541984732,0.664804469273743,0.9383561643835616,0.9074074074074074,0.9256756756756755,0.9543147208121828,0.8380281690140845,0.8652482269503546,0.8918918918918919,0.9595959595959596,0.9973333333333332,0.9534883720930232,0.6878612716763006,0.8977777777777778,0.8984375,0.8356807511737089,0.9157303370786516,0.8888888888888888,0.8707865168539326,0.847457627118644,0.7819148936170213,0.8816568047337278,0.9234972677595628,0.903846153846154,0.7055555555555556,0.852112676056338,0.783625730994152,0.88268156424581,0.8074534161490683,0.7881773399014779,0.8623188405797102
align-dinov2+1b-llama-things+hyp-abl30-42,0.9040565785962102,0.0,0.9422382671480144,0.927536231884058,0.9926650366748166,0.8497409326424871,0.9915254237288136,0.9481481481481482,0.981012658227848,0.8963414634146342,0.8914728682170543,0.8985507246376812,0.9701492537313432,0.959349593495935,0.9152542372881356,0.9239130434782608,0.8598130841121495,0.9112426035502958,0.9130434782608696,0.9817073170731708,0.9615384615384616,0.8763557483731019,0.8793103448275862,0.7777777777777778,0.9913793103448276,0.8235294117647058,0.9,0.9609375,0.9224137931034484,0.9694656488549618,0.918918918918919,0.8918918918918919,0.9310344827586208,0.95,0.9762845849802372,0.9426229508196722,0.6309523809523809,0.9790209790209792,0.885,0.902439024390244,0.7666666666666667,0.946808510638298,0.8795180722891566,0.8,0.7906976744186046,0.816,0.937007874015748,0.9731543624161074,0.8368794326241135,0.9534883720930232,0.7172413793103448,0.9076923076923076,0.7127659574468085,0.736,0.9587628865979382
align-dinov2+500m-things+hyp-abl50-218-random,0.7234646787362442,0.0,0.8387978142076503,0.676923076923077,0.9308600337268128,0.6360424028268551,0.7317073170731707,0.6421568627450981,0.7613168724279835,0.7226277372262774,0.748792270531401,0.6923076923076923,0.6666666666666666,0.8140845070422535,0.7443181818181818,0.6289308176100629,0.7257142857142858,0.6964980544747081,0.8538011695906432,0.6587677725118484,0.630057803468208,0.8980978260869565,0.4968553459119497,0.5162790697674419,0.7786259541984732,0.6256983240223464,0.6917808219178082,0.625,0.6756756756756757,0.751269035532995,0.7887323943661971,0.6453900709219859,0.6824324324324325,0.6616161616161617,0.8613333333333333,0.7732558139534884,0.6647398843930635,0.6222222222222222,0.8046875,0.6572769953051644,0.6235955056179775,0.7076023391812866,0.6910112359550562,0.7457627118644068,0.526595744680851,0.5739644970414202,0.7759562841530054,0.6971153846153846,0.4777777777777778,0.6267605633802817,0.6608187134502924,0.8659217877094972,0.6708074534161491,0.6896551724137931,0.6521739130434783
align-siglip+1b-llama-chat-things+hyp-abl90-42,0.7337278106508875,0.0,0.8666666666666667,0.5503355704697986,0.8359173126614987,0.6401028277634961,0.6072874493927125,0.7389705882352942,0.7840909090909091,0.6287878787878788,0.8015267175572519,0.5175879396984925,0.7528089887640449,0.7739130434782608,0.6192468619246861,0.7149532710280374,0.6746411483253588,0.8107416879795396,0.6140350877192983,0.8093525179856115,0.4372294372294372,0.8882175226586103,0.7708333333333334,0.75,0.5,0.7647058823529411,0.8629441624365483,0.6832740213523132,0.6197916666666666,0.8097165991902834,0.6061946902654868,0.703125,0.5854922279792746,0.8913857677902621,0.876984126984127,0.7142857142857143,0.7188755020080321,0.9190140845070424,0.8578199052132701,0.5693950177935944,0.6415770609318996,0.9043062200956936,0.6230366492146597,0.648068669527897,0.6124031007751938,0.6711711711711712,0.7701612903225806,0.8825910931174089,0.5880149812734082,0.7178217821782178,0.6127659574468085,0.7257383966244726,0.6493506493506493,0.716,0.5
align-dinosiglip+1b-llama-things-42,0.803910329894281,0.0,0.7791666666666667,0.6226415094339622,0.8407079646017699,0.8193069306930693,0.8745387453874539,0.8297101449275363,0.898876404494382,0.7888349514563107,0.8864468864468864,0.7345971563981043,0.7472924187725631,0.8869565217391304,0.9130434782608696,0.7488789237668162,0.8073394495412844,0.9373493975903614,0.9517543859649122,0.9003436426116839,0.8138528138528138,0.8172888015717092,0.6666666666666666,0.7581699346405228,0.7425742574257426,0.8421052631578947,0.883248730964467,0.8489932885906041,0.6732673267326733,0.8638132295719845,0.8076923076923077,0.8051282051282052,0.7461139896373057,0.8791208791208791,0.9221789883268484,0.6923076923076923,0.6553030303030303,0.9047619047619048,0.6623093681917211,0.7414965986394558,0.6404109589041096,0.8418604651162791,0.8256410256410256,0.7591836734693878,0.7432950191570882,0.8377192982456141,0.8669354838709677,0.841897233201581,0.7527272727272727,0.8195121951219512,0.5588235294117647,0.7704918032786885,0.7656903765690377,0.7165354330708661,0.736318407960199
align-dinosiglip+1b-things-7,0.738632021398548,0.0,0.81875,0.6666666666666666,0.9721871049304678,0.5594059405940595,0.7896678966789668,0.782608695652174,0.8426966292134831,0.5703883495145631,0.7728937728937729,0.2748815165876777,0.7256317689530686,0.7565217391304347,0.691699604743083,0.8116591928251121,0.6559633027522935,0.9012048192771084,0.8728070175438597,0.8075601374570447,0.6883116883116883,0.9135559921414538,0.6302083333333334,0.7516339869281046,0.6138613861386139,0.8201754385964912,0.8426395939086294,0.6879194630872483,0.5693069306930693,0.8365758754863813,0.7136752136752137,0.5948717948717949,0.6994818652849741,0.8791208791208791,0.8171206225680934,0.5846153846153846,0.6287878787878788,0.7278911564625851,0.477124183006536,0.6496598639455783,0.6301369863013698,0.8744186046511628,0.5538461538461539,0.7836734693877551,0.7471264367816092,0.6885964912280702,0.8266129032258065,0.83399209486166,0.6909090909090909,0.7951219512195122,0.6428571428571429,0.6967213114754098,0.6359832635983264,0.7125984251968503,0.4626865671641791
align-dinov2+1b-llama-things+hyp-abl30cat-42,0.8098095787651471,0.0,,0.7861635220125787,,,,0.9528985507246376,,0.7087378640776699,0.9047619047619048,0.8009478672985783,,0.8130434782608695,0.924901185770751,,,,,0.972508591065292,0.8961038961038961,0.6335952848722987,,,,0.8201754385964912,0.9441624365482234,,,0.906614785992218,,0.7846153846153846,,0.9304029304029304,,,,0.9727891156462584,0.7777777777777778,0.7755102040816326,0.7671232876712328,0.786046511627907,,0.7795918367346939,0.7011494252873564,0.7543859649122807,0.8830645161290323,0.984189723320158,,0.8292682926829268,0.680672268907563,0.8565573770491803,,0.7480314960629921,0.7761194029850746
align-siglip+1b-things+hyp-abl30-218,0.9012543368027756,0.0,0.9314079422382672,0.6231884057971014,0.9902200488997556,0.8652849740932642,0.9152542372881356,0.9481481481481482,0.9367088607594936,0.9878048780487804,0.937984496124031,0.8115942028985508,0.8731343283582089,0.943089430894309,0.940677966101695,0.8913043478260869,0.8317757009345794,0.893491124260355,0.9891304347826086,0.975609756097561,0.8269230769230769,0.9219088937093276,0.9051724137931034,0.8541666666666666,0.8362068965517241,0.75,0.9,0.9140625,0.913793103448276,0.931297709923664,0.9369369369369368,0.8738738738738738,0.896551724137931,0.95,0.9723320158102768,0.8770491803278688,0.8095238095238095,0.9790209790209792,0.89,0.902439024390244,0.7416666666666667,0.9893617021276596,0.8433734939759037,0.8818181818181818,0.8294573643410853,0.944,0.9448818897637796,0.9798657718120806,0.900709219858156,0.9069767441860463,0.696551724137931,0.8923076923076924,0.7340425531914894,0.784,0.9175257731958762
align-dinov2+500m-things+hyp-abl30cat-42,0.7990767455279861,0.0,,0.8427672955974843,,,,0.894927536231884,,0.6213592233009708,0.6153846153846154,0.7535545023696683,,0.8304347826086956,0.8893280632411067,,,,,0.9072164948453608,0.9047619047619048,0.7779960707269156,,,,0.8464912280701754,0.8984771573604061,,,0.8871595330739299,,0.7230769230769231,,0.9304029304029304,,,,0.9489795918367347,0.7647058823529411,0.7040816326530612,0.7671232876712328,0.7023255813953488,,0.7183673469387755,0.8122605363984674,0.6008771929824561,0.9193548387096774,0.984189723320158,,0.8195121951219512,0.6176470588235294,0.8155737704918032,,0.7716535433070866,0.8507462686567164
align-dinov2+500m-things-7,0.8118074130683989,0.0,0.9083333333333332,0.6037735849056604,0.95448798988622,0.8292079207920792,0.8450184501845018,0.8478260869565217,0.8848314606741573,0.6771844660194175,0.8901098901098901,0.5592417061611374,0.8700361010830325,0.915217391304348,0.8616600790513834,0.8116591928251121,0.7752293577981652,0.9228915662650602,0.8421052631578947,0.9003436426116839,0.8658008658008658,0.7671905697445972,0.6145833333333334,0.8137254901960784,0.7029702970297029,0.7280701754385965,0.9847715736040608,0.9026845637583892,0.6633663366336634,0.867704280155642,0.7905982905982906,0.7025641025641025,0.8497409326424871,0.9413919413919414,0.8813229571984436,0.7153846153846154,0.6818181818181818,0.9285714285714286,0.6775599128540305,0.7244897959183674,0.726027397260274,0.8790697674418605,0.8923076923076924,0.7387755102040816,0.7701149425287356,0.6929824561403509,0.8991935483870968,0.8695652173913043,0.68,0.8292682926829268,0.7184873949579832,0.7663934426229508,0.7238493723849372,0.8740157480314961,0.681592039800995
align-dinosiglip+1b-llama-chat-things+hyp-abl10-7,0.936834094368341,0.0,0.9090909090909092,1.0,1.0,0.8679245283018868,1.0,1.0,0.9454545454545454,0.9310344827586208,0.9714285714285714,0.8095238095238095,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,0.875,0.9838709677419356,0.94,0.978021978021978,0.9761904761904762,0.7959183673469388,0.8484848484848485,1.0,0.8846153846153846,0.9473684210526316,1.0,1.0,0.9333333333333332,1.0,1.0,0.9166666666666666,1.0,0.9574468085106383,0.75,0.9230769230769232,0.9104477611940298,0.8936170212765957,0.7333333333333333,0.96875,0.9722222222222222,0.935483870967742,0.851063829787234,0.9782608695652174,0.9166666666666666,1.0,0.8888888888888888,0.8,0.7777777777777778,0.9210526315789472,0.8958333333333334,0.7796610169491526,0.9318181818181818
align-siglip+500m-things+hyp-abl30-42,0.9012543368027756,0.0,0.9205776173285198,0.8260869565217391,0.9902200488997556,0.8549222797927462,0.9576271186440678,0.9407407407407408,0.9367088607594936,0.9390243902439024,0.8294573643410853,0.9420289855072465,0.7761194029850746,0.9227642276422764,0.9322033898305084,0.9456521739130436,0.9345794392523364,0.9526627218934912,1.0,0.945121951219512,0.9519230769230768,0.9327548806941433,0.9310344827586208,0.8541666666666666,0.7672413793103449,0.6911764705882353,0.9333333333333332,0.8828125,0.9224137931034484,0.9465648854961832,0.8108108108108109,0.972972972972973,0.8045977011494253,0.95,0.9762845849802372,1.0,0.7738095238095238,0.9790209790209792,0.845,0.951219512195122,0.775,0.8404255319148937,0.8313253012048193,0.8909090909090909,0.8217054263565892,0.912,0.9448818897637796,0.906040268456376,0.7801418439716312,0.9651162790697676,0.7862068965517242,0.9230769230769232,0.7659574468085106,0.824,0.9587628865979382
align-siglip+500m-things-218,0.6797860145204433,0.0,0.8354166666666667,0.320754716981132,0.888748419721871,0.7054455445544554,0.5756457564575646,0.572463768115942,0.8314606741573034,0.6067961165048543,0.7435897435897436,0.4691943127962085,0.6859205776173285,0.7695652173913043,0.5533596837944664,0.6412556053811659,0.6422018348623854,0.7397590361445783,0.543859649122807,0.8144329896907216,0.4891774891774891,0.7770137524557956,0.5625,0.6633986928104575,0.5346534653465347,0.706140350877193,0.7360406091370558,0.610738255033557,0.5643564356435643,0.7587548638132295,0.5598290598290598,0.6256410256410256,0.4818652849740932,0.8644688644688645,0.7762645914396887,0.6423076923076924,0.5909090909090909,0.8027210884353742,0.7363834422657952,0.4557823129251701,0.6301369863013698,0.8511627906976744,0.4461538461538462,0.6612244897959184,0.6819923371647509,0.5833333333333334,0.6491935483870968,0.8102766798418972,0.5563636363636364,0.6292682926829268,0.5630252100840336,0.6967213114754098,0.6359832635983264,0.6771653543307087,0.5074626865671642
align-dinov2+500m-things+hyp-abl90-42-random,0.5401051939513478,0.0,0.6979166666666666,0.2751677852348993,0.537467700258398,0.596401028277635,0.5344129554655871,0.4669117647058823,0.5511363636363636,0.5050505050505051,0.4083969465648855,0.3668341708542713,0.5056179775280899,0.6478260869565218,0.4309623430962343,0.397196261682243,0.507177033492823,0.6265984654731458,0.5789473684210527,0.5755395683453237,0.4112554112554112,0.8479355488418933,0.5104166666666666,0.5684931506849316,0.5319148936170213,0.5248868778280543,0.3604060913705584,0.597864768683274,0.5885416666666666,0.5789473684210527,0.3407079646017699,0.4739583333333333,0.6062176165803109,0.5318352059925093,0.7023809523809523,0.4897959183673469,0.4497991967871486,0.4119718309859155,0.6635071090047393,0.5480427046263345,0.4731182795698925,0.5023923444976076,0.4659685863874345,0.463519313304721,0.4069767441860465,0.481981981981982,0.375,0.5546558704453441,0.4419475655430712,0.5297029702970297,0.4425531914893617,0.5654008438818565,0.4718614718614718,0.424,0.3232323232323232
align-dinov2+500m-things+hyp-abl90-218-random,0.5219592373438527,0.0,0.5291666666666667,0.4161073825503356,0.7403100775193798,0.6066838046272494,0.4291497975708502,0.4926470588235294,0.3522727272727273,0.5126262626262627,0.5038167938931297,0.5829145728643216,0.5917602996254682,0.5260869565217391,0.6108786610878661,0.4626168224299065,0.5454545454545454,0.659846547314578,0.5350877192982456,0.5287769784172662,0.4415584415584415,0.56797583081571,0.5833333333333334,0.541095890410959,0.3936170212765957,0.4434389140271493,0.583756345177665,0.4519572953736654,0.3541666666666667,0.6275303643724697,0.5619469026548672,0.4010416666666667,0.5440414507772021,0.6404494382022472,0.6567460317460317,0.3795918367346939,0.4497991967871486,0.4823943661971831,0.7037914691943128,0.5693950177935944,0.4516129032258064,0.3062200956937799,0.3141361256544502,0.4678111587982833,0.3875968992248062,0.5,0.3669354838709677,0.4736842105263157,0.4681647940074906,0.4900990099009901,0.3829787234042553,0.6371308016877637,0.4242424242424242,0.548,0.2626262626262626
align-dinov2+1b-things+hyp-abl90-7,0.7963182117028271,0.0,0.90625,0.5436241610738255,0.9573643410852714,0.7377892030848329,0.8380566801619433,0.8308823529411765,0.8607954545454546,0.8055555555555556,0.8091603053435115,0.5527638190954773,0.7228464419475655,0.7326086956521739,0.7656903765690377,0.7149532710280374,0.6124401913875598,0.8439897698209718,0.8289473684210527,0.8884892086330936,0.8398268398268398,0.916414904330312,0.6510416666666666,0.797945205479452,0.6542553191489362,0.8371040723981901,0.8730964467005076,0.8256227758007118,0.7395833333333334,0.8582995951417004,0.6902654867256637,0.7708333333333334,0.7305699481865285,0.8838951310861424,0.8948412698412699,0.636734693877551,0.7791164658634538,0.9401408450704224,0.8151658767772512,0.6761565836298933,0.7455197132616488,0.7942583732057417,0.8481675392670157,0.7467811158798283,0.6937984496124031,0.6621621621621622,0.8790322580645161,0.8623481781376519,0.6179775280898876,0.693069306930693,0.7063829787234043,0.7257383966244726,0.7402597402597403,0.788,0.7171717171717171
align-dinov2+1b-things-218,0.8377913641574322,0.0,0.9354166666666668,0.8113207547169812,0.97724399494311,0.7648514851485149,0.8634686346863468,0.9130434782608696,0.9213483146067416,0.5679611650485437,0.7728937728937729,0.8720379146919431,0.9386281588447654,0.9195652173913044,0.8814229249011858,0.7219730941704036,0.7935779816513762,0.9518072289156626,0.9078947368421052,0.9312714776632304,0.8961038961038961,0.8683693516699411,0.6770833333333334,0.8071895424836601,0.7376237623762376,0.8640350877192983,0.9593908629441624,0.8859060402684564,0.8118811881188119,0.8599221789883269,0.7564102564102564,0.7384615384615385,0.8860103626943006,0.8974358974358975,0.8638132295719845,0.7038461538461539,0.7803030303030303,0.9591836734693876,0.8235294117647058,0.6632653061224489,0.7226027397260274,0.9302325581395348,0.9076923076923076,0.7510204081632653,0.7471264367816092,0.8070175438596491,0.9233870967741936,0.9525691699604744,0.7636363636363637,0.8585365853658536,0.6974789915966386,0.7336065573770492,0.6610878661087866,0.7952755905511811,0.746268656716418
align-dinov2+1b-llama-chat-things+hyp-abl10cat-7,0.8475734791524265,0.0,,,,,,,,,,,0.9097472924187726,,,0.7757847533632287,,,,,,,,,,,,,0.801980198019802,,,,,0.9487179487179488,0.9494163424124512,,,,0.7777777777777778,,,,,,,,0.8548387096774194,0.9881422924901184,,,0.7142857142857143,,0.6569037656903766,,
align-dinosiglip+1b-llama-chat-things-7,0.6201757737867788,0.0,0.83125,0.4276729559748428,0.9279393173198482,0.5173267326732673,0.5571955719557196,0.6376811594202898,0.7331460674157303,0.5218446601941747,0.5641025641025641,0.4502369668246445,0.5379061371841155,0.6391304347826087,0.4901185770750988,0.5829596412556054,0.3853211009174312,0.7518072289156627,0.5482456140350878,0.6701030927835051,0.3852813852813853,0.831041257367387,0.5208333333333334,0.5816993464052288,0.5346534653465347,0.6622807017543859,0.6091370558375635,0.5671140939597316,0.5792079207920792,0.6342412451361867,0.5555555555555556,0.6461538461538462,0.5595854922279793,0.8315018315018315,0.6614785992217899,0.4038461538461538,0.5189393939393939,0.8027210884353742,0.5816993464052288,0.5612244897959183,0.5513698630136986,0.627906976744186,0.4717948717948718,0.563265306122449,0.5134099616858238,0.5087719298245614,0.4959677419354839,0.6877470355731226,0.5709090909090909,0.6585365853658537,0.6134453781512605,0.5450819672131147,0.5439330543933054,0.5826771653543307,0.2935323383084577
align-dinov2+1b-llama-chat-things-218,0.7211183288753025,0.0,0.84375,0.6415094339622641,0.5372945638432364,0.6138613861386139,0.6642066420664207,0.8079710144927537,0.8286516853932584,0.6359223300970874,0.6593406593406593,0.5545023696682464,0.7472924187725631,0.8673913043478261,0.8063241106719368,0.7892376681614349,0.6467889908256881,0.8361445783132531,0.881578947368421,0.8075601374570447,0.645021645021645,0.8290766208251473,0.6770833333333334,0.7745098039215687,0.6831683168316832,0.7982456140350878,0.8781725888324873,0.6140939597315436,0.6435643564356436,0.7626459143968871,0.6538461538461539,0.5230769230769231,0.6735751295336787,0.8937728937728938,0.9280155642023348,0.8346153846153846,0.6477272727272727,0.8809523809523809,0.7494553376906318,0.7006802721088435,0.7054794520547946,0.627906976744186,0.7333333333333333,0.5714285714285714,0.6206896551724138,0.5833333333333334,0.7540322580645161,0.7075098814229249,0.6690909090909091,0.7024390243902439,0.6134453781512605,0.5163934426229508,0.5941422594142259,0.6692913385826772,0.5671641791044776
