run_name,overall,total_illegal_ratio,body part,clothing accessory,sports equipment,home appliance,game,tool,piece of women's clothing,vegetable,outerwear,food,farm animal,insect,fruit,office supply item,dessert,bird,container,arts and crafts item,home decor item,kitchen appliance,school supply,construction equipment,kitchen tool,breakfast food,sea animal,fastener,scientific equipment,candy,safety equipment,condiment,mammal,animal,hardware item,musical,electronic device,furniture,car part,footwear,vehicle,watercraft,seafood,piece of jewelry,plant,garden tool,source of light,protective clothing item,item of clothing,drink,weapon,medical equipment,headwear,toy,personal hygiene item
align-dinov2+1b-things-42-random,0.4932492676092218,0.0,0.270440251572327,0.5507246376811594,0.3422330097087379,0.4908424908424908,0.4881516587677725,0.6021739130434782,0.4703557312252964,0.563573883161512,0.5151515151515151,0.6011787819253438,0.3991228070175439,0.4314720812182741,0.603112840466926,0.4512820512820513,0.5164835164835165,0.4489795918367347,0.5228758169934641,0.6122448979591837,0.5,0.4325581395348837,0.4122448979591837,0.421455938697318,0.5570175438596491,0.3104838709677419,0.4071146245059288,0.5317073170731708,0.4327731092436975,0.4549180327868852,0.515748031496063,0.2039800995024875,0.6208333333333333,0.4715549936788875,0.495049504950495,0.5424354243542435,0.3679775280898876,0.5234657039711191,0.4708520179372197,0.4266055045871559,0.5132530120481927,0.4342105263157895,0.5104166666666666,0.3465346534653465,0.5536912751677853,0.5099009900990099,0.5512820512820513,0.5440414507772021,0.585603112840467,0.5230769230769231,0.5,0.5,0.4871794871794871,0.3890909090909091,0.497907949790795
align-dinov2+500m-things-218-random,0.5110813909056171,0.0,0.1698113207547169,0.5869565217391305,0.3762135922330097,0.5384615384615384,0.4218009478672986,0.4891304347826087,0.6245059288537549,0.5498281786941581,0.3636363636363636,0.6404715127701375,0.3552631578947368,0.6395939086294417,0.5797665369649806,0.5128205128205128,0.6336996336996337,0.445578231292517,0.6056644880174292,0.5578231292517006,0.5856164383561644,0.3441860465116279,0.4612244897959183,0.3639846743295019,0.5043859649122807,0.3104838709677419,0.3596837944664031,0.6048780487804878,0.4747899159663865,0.4385245901639344,0.437007874015748,0.3980099502487562,0.46875,0.7914032869785083,0.5297029702970297,0.4428044280442804,0.3314606741573033,0.4873646209386281,0.5201793721973094,0.4403669724770642,0.6337349397590362,0.5877192982456141,0.5364583333333334,0.4504950495049505,0.5335570469798657,0.4801980198019802,0.6538461538461539,0.5077720207253886,0.5136186770428015,0.4884615384615384,0.5490196078431373,0.3939393939393939,0.2769230769230769,0.4436363636363636,0.4435146443514644
align-dinov2+500m-things+hyp-abl10-42-random,0.8592085235920852,0.0,0.9375,0.9830508474576272,0.8103448275862069,0.9142857142857144,0.8095238095238095,0.9204545454545454,0.7222222222222222,0.8064516129032258,0.92,0.9725274725274724,0.9375,0.9230769230769232,0.935483870967742,0.7241379310344828,0.9166666666666666,0.7692307692307693,0.8208955223880597,0.7872340425531915,0.8,0.90625,0.967741935483871,0.7872340425531915,0.6956521739130435,0.95,0.7777777777777778,0.7142857142857143,0.7777777777777778,0.8157894736842105,0.7627118644067796,0.9545454545454546,0.8787878787878788,0.9545454545454546,0.7547169811320755,1.0,0.9090909090909092,0.8157894736842105,1.0,0.8918918918918919,0.7288135593220338,0.8125,0.7619047619047619,0.696969696969697,0.868421052631579,0.8448275862068966,0.8,0.9736842105263158,0.975,0.9148936170212766,0.8163265306122449,0.6818181818181818,0.9722222222222222,0.5777777777777777,0.7291666666666666
align-dinov2+500m-things+hyp-abl10-7-random,0.865296803652968,0.0,0.875,0.9830508474576272,0.8448275862068966,1.0,0.8095238095238095,0.8863636363636364,0.6944444444444444,0.8387096774193549,1.0,0.9615384615384616,0.9375,0.6923076923076923,0.967741935483871,0.7586206896551724,0.875,0.8076923076923077,0.7164179104477612,0.8936170212765957,0.5,0.90625,0.935483870967742,0.851063829787234,0.9347826086956522,0.8833333333333333,0.9074074074074074,0.8285714285714286,0.7777777777777778,0.868421052631579,0.8813559322033898,0.9772727272727272,0.898989898989899,0.9848484848484848,0.8679245283018868,0.8611111111111112,0.8909090909090909,0.8421052631578947,0.8421052631578947,0.7567567567567568,0.847457627118644,0.9375,0.8095238095238095,0.5757575757575758,0.8421052631578947,0.896551724137931,0.9,0.7368421052631579,0.9625,0.8297872340425532,0.6530612244897959,0.7954545454545454,0.8611111111111112,0.6666666666666666,0.75
align-dinov2+1b-things+hyp-abl40cat-7-random,0.4884135472370766,0.0,,,0.3349514563106796,0.5494505494505495,0.3981042654028436,,0.2687747035573122,0.6048109965635738,,,0.7236842105263158,0.4619289340101523,,0.441025641025641,0.5531135531135531,0.5238095238095238,0.3507625272331154,,0.541095890410959,0.5767441860465117,0.3020408163265306,0.4865900383141762,,0.6169354838709677,0.6126482213438735,,0.5714285714285714,0.4672131147540984,0.4921259842519685,0.1592039800995024,0.6916666666666667,0.1150442477876106,0.5668316831683168,0.5498154981549815,,,0.7488789237668162,0.3669724770642202,,0.5833333333333334,0.515625,0.5247524752475248,0.5268456375838926,0.3613861386138614,0.2948717948717949,0.6632124352331606,0.7898832684824902,0.3423076923076923,,0.3522727272727273,0.5743589743589743,0.6763636363636364,0.6652719665271967
align-dinov2+500m-things+hyp-abl10cat-7-random,0.5054682159945317,0.0,,,,,,,,,,,,,,,0.4688644688644688,,0.6122004357298475,,,,,,,0.5282258064516129,0.383399209486166,,0.6260504201680672,,,,,,,,,0.3826714801444043,0.5246636771300448,,,,,,,0.5693069306930693,,,0.4377431906614786,,,,,,0.5439330543933054
align-dinov2+500m-things+hyp-abl20cat-7-random,0.5158911325724319,0.0,,,0.4757281553398058,,,0.4934782608695652,,,,,,0.5634517766497462,,0.4,,,,,0.5034246575342466,,,0.5325670498084292,,0.4596774193548387,0.5968379446640316,0.6341463414634146,0.5672268907563025,,,0.2437810945273631,0.6833333333333333,,0.5643564356435643,0.4464944649446494,,,,,0.5060240963855421,,0.5520833333333334,,,,,0.38860103626943,,,,0.6098484848484849,,0.4290909090909091,0.4769874476987448
align-dinov2+1b-things+hyp-abl10cat-218-random,0.5543403964456596,0.0,,,,,,,,,,,,,,,0.5531135531135531,,0.4749455337690632,,,,,,,0.5967741935483871,0.5889328063241107,,0.5084033613445378,,,,,,,,,0.6028880866425993,0.5739910313901345,,,,,,,0.693069306930693,,,0.5505836575875487,,,,,,0.4895397489539749
align-dinov2+1b-things+hyp-abl50-218-random,0.7006567270145545,0.0,0.2,0.7156862745098039,0.7627737226277372,0.7246376811594203,0.4846153846153846,0.8084507042253521,0.7556818181818182,0.7298578199052133,0.7341040462427746,0.8722826086956522,0.5810055865921788,0.773972602739726,0.6954314720812182,0.6950354609929078,0.8737373737373737,0.6222222222222222,0.76171875,0.5915492957746479,0.6573033707865169,0.6140350877192983,0.672316384180791,0.7127659574468085,0.6686390532544378,0.6229508196721312,0.5817307692307693,0.6901408450704225,0.5964912280701754,0.7932960893854749,0.7487684729064039,0.8043478260869565,0.7650273224043715,0.9139966273187184,0.7703180212014135,0.6341463414634146,0.8559670781893004,0.3980099502487562,0.4213836477987421,0.7885714285714286,0.6848249027237354,0.783625730994152,0.4716981132075472,0.6946564885496184,0.6296296296296297,0.8243243243243243,0.704225352112676,0.6756756756756757,0.7493333333333333,0.5755813953488372,0.5162790697674419,0.6994219653179191,0.3370786516853932,0.55,0.6335403726708074
align-dinov2+1b-things+hyp-abl10-42-random,0.8808980213089802,0.0,0.84375,0.8983050847457628,0.7068965517241379,1.0,0.8095238095238095,0.9772727272727272,0.8333333333333334,0.8548387096774194,0.9,0.9725274725274724,0.953125,0.6153846153846154,1.0,0.7931034482758621,0.8958333333333334,0.9615384615384616,0.7611940298507462,0.7872340425531915,0.7333333333333333,0.875,0.9032258064516128,0.8936170212765957,0.9347826086956522,0.9333333333333332,0.9629629629629628,0.9428571428571428,0.4814814814814814,0.8947368421052632,0.8305084745762712,0.9545454545454546,0.8484848484848485,1.0,0.8490566037735849,1.0,0.9818181818181818,0.8421052631578947,1.0,0.7567567567567568,0.864406779661017,0.8333333333333334,0.9285714285714286,0.9393939393939394,0.7894736842105263,0.9827586206896552,0.8333333333333334,0.7105263157894737,0.9875,1.0,0.8979591836734694,0.6590909090909091,1.0,0.6222222222222222,0.6041666666666666
align-dinov2+500m-things+hyp-abl70-218-random,0.6126626699809914,0.0,0.5925925925925926,0.5476190476190477,0.5944272445820433,0.5692307692307692,0.4345238095238095,0.5496535796766744,0.7737556561085973,0.6592592592592592,0.605,0.8711864406779661,0.5989847715736041,0.6441717791411042,0.6272727272727273,0.5081081081081081,0.4578313253012048,0.5492424242424242,0.7574931880108992,0.5992063492063492,0.5949367088607594,0.421875,0.463302752293578,0.5622119815668203,0.5720720720720721,0.4766355140186916,0.4609053497942387,0.5935828877005348,0.5523809523809524,0.7077625570776256,0.6531531531531531,0.3707865168539326,0.7377777777777778,0.905027932960894,0.5875370919881305,0.4622222222222222,0.6941580756013745,0.4956521739130435,0.5572916666666666,0.5625,0.6944444444444444,0.4575471698113207,0.6629213483146067,0.4213483146067415,0.642023346303502,0.5159574468085106,0.5591397849462365,0.4493670886075949,0.7052401746724891,0.4495412844036697,0.609375,0.6585365853658537,0.4350282485875706,0.3461538461538461,0.5279187817258884
align-dinov2+500m-things+hyp-abl30cat-7-random,0.4888632429313329,0.0,0.6037735849056604,0.5108695652173914,0.5072815533980582,0.4615384615384615,0.6777251184834123,0.508695652173913,0.7628458498023716,0.4707903780068728,0.3896103896103896,0.3222003929273084,0.4649122807017544,0.5888324873096447,0.6070038910505836,0.3794871794871794,0.5567765567765568,0.5748299319727891,0.4400871459694989,0.4557823129251701,0.5308219178082192,0.3441860465116279,0.4816326530612245,0.4789272030651341,0.5921052631578947,0.2782258064516129,0.541501976284585,0.5707317073170731,0.5714285714285714,0.6475409836065574,0.5078740157480315,0.3830845771144278,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+500m-things-7-random,0.4995541969175901,0.0,0.2264150943396226,0.5471014492753623,0.4077669902912621,0.4908424908424908,0.5450236966824644,0.5391304347826087,0.5296442687747036,0.5498281786941581,0.3896103896103896,0.6267190569744597,0.4078947368421052,0.4263959390862944,0.5875486381322957,0.3794871794871794,0.4981684981684982,0.4353741496598639,0.5555555555555556,0.4659863945578231,0.5136986301369864,0.4093023255813953,0.4938775510204081,0.3946360153256705,0.4473684210526316,0.25,0.4901185770750988,0.5317073170731708,0.4369747899159664,0.5368852459016393,0.5551181102362205,0.1492537313432835,0.7020833333333333,0.618204804045512,0.5792079207920792,0.5387453874538746,0.4016853932584269,0.5415162454873647,0.5067264573991032,0.5642201834862385,0.6144578313253012,0.3947368421052631,0.5208333333333334,0.3712871287128713,0.5234899328859061,0.4405940594059406,0.4230769230769231,0.4300518134715025,0.5136186770428015,0.4846153846153846,0.5261437908496732,0.4772727272727273,0.282051282051282,0.4509090909090909,0.4560669456066946
align-dinov2+1b-things+hyp-abl20cat-42-random,0.5791044776119403,0.0,,,0.5194174757281553,,,0.7217391304347827,,,,,,0.5888324873096447,,0.7025641025641025,,,,,0.6746575342465754,,,0.4022988505747126,,0.6774193548387096,0.8656126482213439,0.5463414634146342,0.3949579831932773,,,0.4776119402985074,0.24375,,0.5866336633663366,0.4501845018450184,,,,,0.6626506024096386,,0.7604166666666666,,,,,0.5647668393782384,,,,0.6363636363636364,,0.6218181818181818,0.6820083682008368
align-siglip+500m-things+hyp-abl90-218-random,0.5184746877054569,0.0,0.2013422818791946,0.5588235294117647,0.4924242424242424,0.5152671755725191,0.4221105527638191,0.5391304347826087,0.3974895397489539,0.6942446043165468,0.4415584415584415,0.7109768378650554,0.3936651583710407,0.5583756345177665,0.659919028340081,0.3854166666666667,0.5468164794007491,0.3838028169014084,0.6184834123222749,0.5622775800711743,0.5161290322580645,0.4019138755980861,0.4377682403433476,0.3643410852713178,0.5540540540540541,0.4193548387096774,0.4574898785425101,0.4851485148514851,0.4765957446808511,0.6075949367088608,0.54,0.207070707070707,0.6458333333333334,0.5439276485788114,0.5295629820051414,0.4736842105263157,0.3863636363636363,0.4831460674157303,0.5373831775700935,0.4497607655502392,0.5575447570332481,0.3289473684210526,0.609375,0.3563829787234042,0.5551601423487544,0.515625,0.4601769911504424,0.5233160621761658,0.7023809523809523,0.473469387755102,0.5958904109589042,0.4417670682730923,0.5235602094240838,0.4307116104868914,0.4761904761904761
align-dinov2+500m-things+hyp-abl20cat-218-random,0.5443371378402108,0.0,,,0.4611650485436893,,,0.4934782608695652,,,,,,0.7461928934010152,,0.6461538461538462,,,,,0.5376712328767124,,,0.3908045977011494,,0.6532258064516129,0.5731225296442688,0.4536585365853658,0.5,,,0.3781094527363184,0.7645833333333333,,0.5272277227722773,0.5830258302583026,,,,,0.3831325301204819,,0.546875,,,,,0.7046632124352331,,,,0.5984848484848485,,0.5418181818181819,0.4644351464435146
align-dinov2+500m-things-42-random,0.4980257292064705,0.0,0.1635220125786163,0.5253623188405797,0.3616504854368932,0.4065934065934066,0.4075829383886256,0.5239130434782608,0.616600790513834,0.5601374570446735,0.354978354978355,0.6591355599214146,0.4780701754385965,0.5279187817258884,0.622568093385214,0.4205128205128205,0.5347985347985348,0.4251700680272108,0.4139433551198257,0.5986394557823129,0.5376712328767124,0.386046511627907,0.3795918367346939,0.4022988505747126,0.5964912280701754,0.3709677419354839,0.525691699604743,0.5463414634146342,0.4369747899159664,0.5163934426229508,0.437007874015748,0.2487562189054726,0.4166666666666667,0.5764854614412137,0.5346534653465347,0.5461254612546126,0.4073033707865168,0.5703971119133574,0.4349775784753363,0.5596330275229358,0.563855421686747,0.5263157894736842,0.515625,0.4356435643564356,0.5805369127516778,0.6039603960396039,0.6068376068376068,0.4455958549222797,0.5505836575875487,0.4230769230769231,0.5359477124183006,0.4469696969696969,0.3846153846153846,0.4181818181818181,0.5230125523012552
align-siglip+1b-things+hyp-abl70-42-random,0.5977482088024565,0.0,0.6074074074074074,0.5079365079365079,0.4984520123839009,0.5269230769230769,0.5654761904761905,0.4364896073903002,0.5294117647058824,0.6666666666666666,0.645,0.8870056497175142,0.5126903553299492,0.4417177914110429,0.8045454545454546,0.4756756756756757,0.6626506024096386,0.5303030303030303,0.662125340599455,0.6349206349206349,0.4852320675105485,0.4270833333333333,0.4862385321100917,0.3963133640552995,0.4909909909909909,0.5514018691588785,0.5596707818930041,0.5454545454545454,0.5238095238095238,0.6301369863013698,0.6756756756756757,0.6292134831460674,0.7311111111111112,0.7388268156424581,0.5727002967359051,0.4977777777777777,0.5601374570446735,0.5130434782608696,0.5364583333333334,0.6682692307692307,0.6481481481481481,0.6132075471698113,0.6179775280898876,0.4719101123595505,0.4513618677042801,0.6595744680851063,0.5967741935483871,0.569620253164557,0.6331877729257642,0.6605504587155964,0.68359375,0.6926829268292682,0.4350282485875706,0.3547008547008547,0.4619289340101523
align-siglip+500m-things+hyp-abl70-42-random,0.5879514548910659,0.0,0.1851851851851851,0.5833333333333334,0.5170278637770898,0.5769230769230769,0.5535714285714286,0.6143187066974596,0.5746606334841629,0.674074074074074,0.615,0.6745762711864407,0.5482233502538071,0.6196319018404908,0.7227272727272728,0.3945945945945946,0.6746987951807228,0.4015151515151515,0.7247956403269755,0.5198412698412699,0.5358649789029536,0.3958333333333333,0.5458715596330275,0.5622119815668203,0.6441441441441441,0.3738317757009345,0.51440329218107,0.5240641711229946,0.6,0.6438356164383562,0.4909909909909909,0.6123595505617978,0.7133333333333334,0.803072625698324,0.5252225519287834,0.5155555555555555,0.711340206185567,0.508695652173913,0.5104166666666666,0.6105769230769231,0.6111111111111112,0.5990566037735849,0.5280898876404494,0.4719101123595505,0.5408560311284046,0.5319148936170213,0.5860215053763441,0.5822784810126582,0.6528384279475983,0.5688073394495413,0.6484375,0.5463414634146342,0.4406779661016949,0.4615384615384615,0.5583756345177665
align-dinov2+500m-things+hyp-abl30-42-random,0.8042433947157727,0.0,0.9420289855072465,0.9037037037037036,0.8048780487804879,0.8682170542635659,0.6666666666666666,0.8333333333333334,0.9322033898305084,0.8109756097560976,0.75,0.9045553145336226,0.6323529411764706,0.7888888888888889,0.7404580152671756,0.7837837837837838,0.8416666666666667,0.7832167832167832,0.7,0.8130081300813008,0.6666666666666666,0.8723404255319149,0.8636363636363636,0.8604651162790697,0.8,0.7952755905511811,0.7651006711409396,0.7790697674418605,0.5862068965517241,0.8307692307692308,0.704,0.8144329896907216,0.9422382671480144,0.938875305623472,0.7668393782383419,0.7796610169491526,0.8417721518987342,0.7611940298507462,0.9130434782608696,0.897196261682243,0.757396449704142,0.8913043478260869,0.8189655172413793,0.8620689655172413,0.6015625,0.7413793103448276,0.7837837837837838,0.8045977011494253,0.9090909090909092,0.7868852459016393,0.5694444444444444,0.6904761904761905,0.7108433734939759,0.6028368794326241,0.723404255319149
align-dinov2+500m-things+hyp-abl90-7-random,0.5407626561472715,0.0,0.2751677852348993,0.5477941176470589,0.452020202020202,0.5076335877862596,0.4673366834170854,0.6065217391304348,0.401673640167364,0.6906474820143885,0.3463203463203463,0.7069486404833837,0.4434389140271493,0.4974619289340101,0.6396761133603239,0.4947916666666667,0.4157303370786517,0.4929577464788732,0.6350710900473934,0.5480427046263345,0.5017921146953405,0.4976076555023923,0.6051502145922747,0.4224806201550387,0.4864864864864865,0.3387096774193548,0.5910931174089069,0.4702970297029702,0.4042553191489361,0.6286919831223629,0.524,0.2171717171717171,0.7020833333333333,0.7428940568475452,0.5629820051413882,0.5141700404858299,0.4971590909090909,0.50187265917603,0.5,0.5311004784688995,0.5831202046035806,0.5043859649122807,0.546875,0.601063829787234,0.4412811387900356,0.4739583333333333,0.4557522123893805,0.4715025906735751,0.6924603174603174,0.5387755102040817,0.5924657534246576,0.4257028112449799,0.4607329842931937,0.4419475655430712,0.4025974025974026
align-dinov2+500m-things+hyp-abl30cat-42-random,0.5510675129832661,0.0,0.6792452830188679,0.6847826086956522,0.5194174757281553,0.36996336996337,0.6635071090047393,0.5608695652173913,0.8458498023715415,0.5292096219931272,0.7359307359307359,0.6611001964636543,0.6359649122807017,0.7563451776649747,0.6186770428015564,0.5384615384615384,0.5457875457875457,0.3945578231292517,0.3812636165577342,0.5714285714285714,0.5684931506849316,0.2651162790697674,0.4775510204081633,0.3793103448275862,0.6578947368421053,0.314516129032258,0.5375494071146245,0.4829268292682926,0.5504201680672269,0.5040983606557377,0.562992125984252,0.4427860696517413,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+500m-things+hyp-abl40cat-7-random,0.5037433155080214,0.0,,,0.3567961165048544,0.5457875457875457,0.4123222748815165,,0.4347826086956521,0.6666666666666666,,,0.3815789473684211,0.5431472081218274,,0.4923076923076923,0.3809523809523809,0.3333333333333333,0.5533769063180828,,0.5,0.4046511627906977,0.4285714285714285,0.3486590038314176,,0.7217741935483871,0.4901185770750988,,0.4705882352941176,0.5450819672131147,0.4173228346456692,0.1840796019900497,0.8,0.5322376738305942,0.4876237623762376,0.4538745387453874,,,0.5381165919282511,0.5229357798165137,,0.425438596491228,0.5625,0.495049504950495,0.610738255033557,0.7128712871287128,0.4401709401709401,0.7823834196891192,0.6712062256809338,0.3115384615384615,,0.4962121212121212,0.3692307692307692,0.4254545454545455,0.4560669456066946
align-dinov2+1b-things+hyp-abl70-218-random,0.6434420236876737,0.0,0.4666666666666667,0.5277777777777778,0.5944272445820433,0.5423076923076923,0.7380952380952381,0.7113163972286374,0.6968325791855203,0.7037037037037037,0.485,0.8949152542372881,0.5482233502538071,0.7239263803680982,0.6363636363636364,0.4756756756756757,0.8032128514056225,0.6212121212121212,0.7002724795640327,0.6150793650793651,0.5780590717299579,0.5416666666666666,0.6376146788990825,0.6359447004608295,0.5180180180180181,0.6308411214953271,0.6995884773662552,0.5775401069518716,0.5428571428571428,0.6073059360730594,0.6396396396396397,0.5,0.7555555555555555,0.9022346368715084,0.6142433234421365,0.4311111111111111,0.7285223367697594,0.5782608695652174,0.53125,0.6538461538461539,0.7129629629629629,0.660377358490566,0.6179775280898876,0.2865168539325842,0.5525291828793775,0.4893617021276595,0.6236559139784946,0.5379746835443038,0.6572052401746725,0.6467889908256881,0.625,0.697560975609756,0.4124293785310734,0.4230769230769231,0.4873096446700508
align-dinov2+500m-things+hyp-abl50-218-random,0.7234646787362442,0.0,0.676923076923077,0.6421568627450981,0.7226277372262774,0.748792270531401,0.6923076923076923,0.8140845070422535,0.7443181818181818,0.6587677725118484,0.630057803468208,0.8980978260869565,0.6256983240223464,0.6917808219178082,0.751269035532995,0.6453900709219859,0.6616161616161617,0.6222222222222222,0.8046875,0.6572769953051644,0.6235955056179775,0.7076023391812866,0.7457627118644068,0.526595744680851,0.5739644970414202,0.7759562841530054,0.6971153846153846,0.6267605633802817,0.6608187134502924,0.8659217877094972,0.6896551724137931,0.6521739130434783,0.8387978142076503,0.9308600337268128,0.6360424028268551,0.7317073170731707,0.7613168724279835,0.6666666666666666,0.6289308176100629,0.7257142857142858,0.6964980544747081,0.8538011695906432,0.4968553459119497,0.7786259541984732,0.625,0.6756756756756757,0.7887323943661971,0.6824324324324325,0.8613333333333333,0.7732558139534884,0.5162790697674419,0.6647398843930635,0.6910112359550562,0.4777777777777778,0.6708074534161491
align-siglip+1b-things+hyp-abl70-7-random,0.5807135546132476,0.0,0.237037037037037,0.6468253968253969,0.6191950464396285,0.4538461538461538,0.6964285714285714,0.4572748267898383,0.4705882352941176,0.6370370370370371,0.525,0.8282485875706215,0.5532994923857868,0.558282208588957,0.7863636363636364,0.4864864864864865,0.6144578313253012,0.6893939393939394,0.5967302452316077,0.5793650793650794,0.5780590717299579,0.4375,0.5504587155963303,0.4838709677419355,0.5630630630630631,0.4626168224299065,0.5061728395061729,0.4866310160427807,0.5619047619047619,0.589041095890411,0.5990990990990991,0.5224719101123596,0.7533333333333333,0.7374301675977654,0.5637982195845698,0.4311111111111111,0.584192439862543,0.4695652173913043,0.5104166666666666,0.3605769230769231,0.5864197530864198,0.490566037735849,0.4101123595505618,0.3258426966292135,0.4747081712062256,0.6808510638297872,0.5860215053763441,0.6012658227848101,0.6572052401746725,0.6238532110091743,0.58203125,0.6780487804878049,0.4745762711864407,0.3675213675213675,0.5177664974619289
align-siglip+500m-things+hyp-abl70-218-random,0.5980406492177219,0.0,0.3777777777777777,0.5912698412698413,0.6563467492260062,0.5153846153846153,0.5773809523809523,0.6812933025404158,0.4434389140271493,0.6222222222222222,0.55,0.7954802259887006,0.5126903553299492,0.4662576687116564,0.7181818181818181,0.4486486486486487,0.7188755020080321,0.5227272727272727,0.6730245231607629,0.5277777777777778,0.5485232067510548,0.484375,0.6009174311926605,0.5483870967741935,0.6396396396396397,0.4813084112149532,0.4979423868312757,0.5454545454545454,0.5904761904761905,0.6666666666666666,0.7252252252252253,0.5617977528089888,0.7222222222222222,0.770949720670391,0.516320474777448,0.4577777777777778,0.6013745704467354,0.4478260869565217,0.5208333333333334,0.4471153846153846,0.5895061728395061,0.5377358490566038,0.5337078651685393,0.3707865168539326,0.5914396887159533,0.5319148936170213,0.5591397849462365,0.6455696202531646,0.6746724890829694,0.5275229357798165,0.625,0.7707317073170732,0.6101694915254238,0.3205128205128205,0.5126903553299492
align-dinov2+500m-things+hyp-abl30cat-218-random,0.5769186381996538,0.0,0.6352201257861635,0.8369565217391305,0.5218446601941747,0.5494505494505495,0.3696682464454976,0.5152173913043478,0.7114624505928854,0.5463917525773195,0.3679653679653679,0.756385068762279,0.631578947368421,0.5279187817258884,0.5953307392996109,0.4717948717948718,0.5970695970695971,0.5102040816326531,0.7124183006535948,0.4795918367346938,0.5068493150684932,0.4465116279069767,0.4897959183673469,0.4942528735632184,0.6710526315789473,0.3548387096774194,0.6126482213438735,0.5219512195121951,0.5504201680672269,0.6475409836065574,0.6456692913385826,0.3482587064676617,,,,,,,,,,,,,,,,,,,,,,,
align-dinov2+1b-things-218-random,0.5072602216278181,0.0,0.5031446540880503,0.6666666666666666,0.3980582524271844,0.4358974358974359,0.4028436018957346,0.65,0.4980237154150198,0.5360824742268041,0.4935064935064935,0.4666011787819253,0.4210526315789473,0.5939086294416244,0.6653696498054474,0.4205128205128205,0.5714285714285714,0.5306122448979592,0.6274509803921569,0.5408163265306123,0.5684931506849316,0.4186046511627907,0.4285714285714285,0.4099616858237548,0.4824561403508772,0.2741935483870967,0.4229249011857707,0.5024390243902439,0.4873949579831932,0.6229508196721312,0.562992125984252,0.36318407960199,0.66875,0.5297092288242731,0.5792079207920792,0.5350553505535055,0.2162921348314606,0.3971119133574007,0.4663677130044843,0.4266055045871559,0.6120481927710844,0.4517543859649123,0.5208333333333334,0.400990099009901,0.4932885906040268,0.5495049504950495,0.5299145299145299,0.6062176165803109,0.5369649805447471,0.5076923076923077,0.5882352941176471,0.5227272727272727,0.3794871794871794,0.4872727272727272,0.5188284518828452
align-siglip+500m-things+hyp-abl10-7-random,0.8907914764079148,0.0,0.84375,0.8813559322033898,0.896551724137931,1.0,0.8095238095238095,0.9545454545454546,0.6111111111111112,0.9032258064516128,0.94,0.978021978021978,0.953125,0.8846153846153846,0.967741935483871,0.6896551724137931,0.8541666666666666,0.9230769230769232,0.9253731343283582,0.8723404255319149,0.6666666666666666,1.0,0.935483870967742,0.8297872340425532,1.0,0.9333333333333332,0.9629629629629628,0.9428571428571428,0.8518518518518519,1.0,0.9322033898305084,0.9772727272727272,0.9292929292929292,0.9696969696969696,0.8490566037735849,1.0,0.8909090909090909,0.8157894736842105,0.8947368421052632,0.7837837837837838,0.7627118644067796,0.8541666666666666,0.9285714285714286,0.6060606060606061,0.8421052631578947,1.0,0.8333333333333334,0.8421052631578947,0.9125,0.9787234042553192,0.673469387755102,0.7045454545454546,0.9722222222222222,0.7333333333333333,0.6875
align-dinov2+1b-things+hyp-abl70-42-random,0.6357654627869571,0.0,0.4962962962962963,0.5912698412698413,0.5232198142414861,0.5884615384615385,0.5833333333333334,0.8106235565819861,0.6153846153846154,0.5407407407407407,0.65,0.8305084745762712,0.7208121827411168,0.6134969325153374,0.7681818181818182,0.4486486486486487,0.6104417670682731,0.6136363636363636,0.6130790190735694,0.5714285714285714,0.5232067510548524,0.6354166666666666,0.3761467889908257,0.5391705069124424,0.5945945945945946,0.5841121495327103,0.7283950617283951,0.5935828877005348,0.5714285714285714,0.7123287671232876,0.6756756756756757,0.6067415730337079,0.7422222222222222,0.8142458100558659,0.6201780415430267,0.4444444444444444,0.6769759450171822,0.6043478260869565,0.609375,0.6298076923076923,0.7376543209876543,0.5141509433962265,0.6460674157303371,0.5056179775280899,0.5330739299610895,0.5053191489361702,0.5860215053763441,0.6582278481012658,0.6855895196506551,0.6009174311926605,0.66015625,0.6731707317073171,0.4971751412429379,0.4316239316239316,0.5685279187817259
align-dinov2+500m-things+hyp-abl90-42-random,0.5401051939513478,0.0,0.2751677852348993,0.4669117647058823,0.5050505050505051,0.4083969465648855,0.3668341708542713,0.6478260869565218,0.4309623430962343,0.5755395683453237,0.4112554112554112,0.8479355488418933,0.5248868778280543,0.3604060913705584,0.5789473684210527,0.4739583333333333,0.5318352059925093,0.4119718309859155,0.6635071090047393,0.5480427046263345,0.4731182795698925,0.5023923444976076,0.463519313304721,0.4069767441860465,0.481981981981982,0.375,0.5546558704453441,0.5297029702970297,0.4425531914893617,0.5654008438818565,0.424,0.3232323232323232,0.6979166666666666,0.537467700258398,0.596401028277635,0.5344129554655871,0.5511363636363636,0.5056179775280899,0.397196261682243,0.507177033492823,0.6265984654731458,0.5789473684210527,0.5104166666666666,0.5319148936170213,0.597864768683274,0.5885416666666666,0.3407079646017699,0.6062176165803109,0.7023809523809523,0.4897959183673469,0.5684931506849316,0.4497991967871486,0.4659685863874345,0.4419475655430712,0.4718614718614718
